  5235.6499 5243.9692
    -0.6025    1.4610 5235.7368 5235.8589 5236.0176 5236.2012 5236.4150 5236.6484 5236.9053 5237.1772 5237.4683 5237.7690 5238.0845 5238.4053 5238.7354 5239.0674 5239.4038 5239.7373 5240.0713 5240.3975 5240.7192 5241.0288 5241.3306 5241.6143 5241.8848 5242.1338 5242.3652 5242.5698 5242.7510 5242.8999 5243.0190 5243.0967
    -0.3615    1.4610 5235.7368 5235.8589 5236.0166 5236.2012 5236.4141 5236.6479 5236.9043 5237.1763 5237.4668 5237.7676 5238.0830 5238.4033 5238.7334 5239.0640 5239.3994 5239.7314 5240.0640 5240.3892 5240.7095 5241.0176 5241.3169 5241.5996 5241.8691 5242.1172 5242.3477 5242.5513 5242.7329 5242.8818 5243.0020 5243.0806
    -0.1205    1.4610 5235.7368 5235.8589 5236.0176 5236.2012 5236.4146 5236.6479 5236.9038 5237.1758 5237.4658 5237.7661 5238.0801 5238.4009 5238.7300 5239.0605 5239.3965 5239.7285 5240.0605 5240.3853 5240.7061 5241.0146 5241.3140 5241.5967 5241.8667 5242.1152 5242.3457 5242.5508 5242.7319 5242.8818 5243.0020 5243.0815
     0.1205    1.4610 5235.7368 5235.8584 5236.0161 5236.2002 5236.4126 5236.6465 5236.9033 5237.1753 5237.4663 5237.7671 5238.0820 5238.4033 5238.7334 5239.0645 5239.4004 5239.7344 5240.0674 5240.3931 5240.7144 5241.0229 5241.3232 5241.6069 5241.8770 5242.1255 5242.3564 5242.5605 5242.7417 5242.8911 5243.0103 5243.0889
     0.3615    1.4610 5235.7368 5235.8594 5236.0176 5236.2026 5236.4160 5236.6494 5236.9062 5237.1777 5237.4683 5237.7690 5238.0840 5238.4048 5238.7344 5239.0659 5239.4019 5239.7349 5240.0674 5240.3926 5240.7134 5241.0220 5241.3223 5241.6050 5241.8755 5242.1240 5242.3540 5242.5596 5242.7402 5242.8901 5243.0093 5243.0879
     0.6025    1.4610 5235.7368 5235.8594 5236.0176 5236.2026 5236.4165 5236.6509 5236.9082 5237.1807 5237.4717 5237.7734 5238.0884 5238.4102 5238.7402 5239.0723 5239.4087 5239.7417 5240.0752 5240.4009 5240.7222 5241.0312 5241.3306 5241.6138 5241.8833 5242.1313 5242.3613 5242.5649 5242.7456 5242.8936 5243.0122 5243.0894
    -0.9640    1.2523 5235.7368 5235.8589 5236.0166 5236.2012 5236.4146 5236.6484 5236.9058 5237.1777 5237.4692 5237.7710 5238.0869 5238.4082 5238.7388 5239.0713 5239.4087 5239.7422 5240.0762 5240.4023 5240.7241 5241.0342 5241.3354 5241.6191 5241.8901 5242.1392 5242.3706 5242.5752 5242.7568 5242.9062 5243.0254 5243.1030
    -0.7230    1.2523 5235.7427 5235.8740 5236.0435 5236.2412 5236.4697 5236.7197 5236.9946 5237.2852 5237.5957 5237.9170 5238.2529 5238.5947 5238.9453 5239.2979 5239.6548 5240.0083 5240.3613 5240.7056 5241.0449 5241.3716 5241.6875 5241.9863 5242.2700 5242.5312 5242.7725 5242.9868 5243.1753 5243.3296 5243.4521 5243.5312
    -0.4820    1.2523 5235.7427 5235.8745 5236.0439 5236.2417 5236.4697 5236.7202 5236.9951 5237.2861 5237.5967 5237.9189 5238.2554 5238.5977 5238.9502 5239.3042 5239.6621 5240.0171 5240.3711 5240.7183 5241.0586 5241.3872 5241.7051 5242.0059 5242.2905 5242.5532 5242.7959 5243.0107 5243.2002 5243.3560 5243.4790 5243.5586
    -0.2410    1.2523 5235.7427 5235.8735 5236.0430 5236.2407 5236.4688 5236.7192 5236.9932 5237.2847 5237.5957 5237.9175 5238.2534 5238.5962 5238.9478 5239.3018 5239.6602 5240.0151 5240.3701 5240.7163 5241.0581 5241.3862 5241.7046 5242.0059 5242.2910 5242.5542 5242.7974 5243.0117 5243.2012 5243.3560 5243.4780 5243.5566
     0.0000    1.2523 5235.7427 5235.8740 5236.0435 5236.2407 5236.4688 5236.7188 5236.9932 5237.2837 5237.5942 5237.9165 5238.2524 5238.5952 5238.9478 5239.3008 5239.6597 5240.0146 5240.3691 5240.7163 5241.0581 5241.3862 5241.7056 5242.0063 5242.2925 5242.5557 5242.7993 5243.0151 5243.2046 5243.3608 5243.4839 5243.5640
     0.2410    1.2523 5235.7427 5235.8730 5236.0430 5236.2402 5236.4678 5236.7173 5236.9917 5237.2822 5237.5923 5237.9141 5238.2495 5238.5918 5238.9434 5239.2964 5239.6538 5240.0078 5240.3618 5240.7065 5241.0474 5241.3750 5241.6929 5241.9932 5242.2783 5242.5420 5242.7852 5243.0010 5243.1914 5243.3491 5243.4741 5243.5557
