     -0.603     1.461    62.163    36.051    25.235    19.335    15.634    13.107    11.281     9.910     8.849     8.014     7.346     6.809     6.376     6.031     5.759     5.555     5.410     5.322     5.293     5.327
      5.431     5.618     5.908     6.336     6.957     7.870     9.267    11.562    15.859    26.331    -0.361     1.461    62.163    36.051    25.235    19.335    15.634    13.107    11.281     9.910     8.849     8.014
      7.346     6.809     6.377     6.031     5.760     5.556     5.410     5.323     5.294     5.328     5.432     5.619     5.910     6.338     6.959     7.873     9.270    11.565    15.862    26.335    -0.120     1.461
     62.163    36.051    25.235    19.335    15.634    13.107    11.281     9.909     8.849     8.013     7.346     6.809     6.376     6.030     5.759     5.555     5.410     5.322     5.293     5.327     5.431     5.618
      5.909     6.337     6.959     7.873     9.270    11.566    15.864    26.340     0.120     1.461    62.163    36.051    25.235    19.335    15.634    13.107    11.281     9.909     8.849     8.013     7.345     6.808
      6.376     6.030     5.759     5.555     5.409     5.321     5.292     5.326     5.430     5.617     5.908     6.336     6.957     7.871     9.268    11.563    15.862    26.339     0.361     1.461    62.163    36.051
     25.235    19.335    15.634    13.107    11.281     9.910     8.849     8.014     7.346     6.809     6.376     6.031     5.759     5.555     5.410     5.322     5.293     5.327     5.431     5.618     5.908     6.336
      6.957     7.870     9.267    11.561    15.857    26.328     0.603     1.461    62.163    36.051    25.235    19.335    15.634    13.107    11.281     9.910     8.849     8.014     7.346     6.809     6.377     6.031
      5.760     5.556     5.410     5.322     5.294     5.328     5.432     5.618     5.909     6.337     6.958     7.871     9.268    11.562    15.859    26.331    -0.964     1.252    62.163    36.051    25.235    19.335
     15.634    13.107    11.281     9.910     8.849     8.014     7.346     6.809     6.377     6.031     5.760     5.556     5.410     5.322     5.294     5.328     5.432     5.619     5.909     6.337     6.958     7.872
      9.269    11.563    15.860    26.333    -0.723     1.252    56.129    32.534    22.756    17.418    14.068    11.778    10.123     8.878     7.914     7.153     6.545     6.054     5.658     5.340     5.090     4.899
      4.760     4.674     4.640     4.661     4.745     4.901     5.148     5.514     6.049     6.839     8.049    10.039    13.769    22.867    -0.482     1.252    56.129    32.534    22.756    17.418    14.068    11.778
     10.122     8.877     7.913     7.152     6.543     6.053     5.656     5.338     5.088     4.896     4.757     4.670     4.636     4.657     4.739     4.895     5.141     5.506     6.039     6.827     8.034    10.020
     13.742    22.821    -0.241     1.252    56.129    32.533    22.755    17.418    14.067    11.777    10.122     8.876     7.912     7.151     6.542     6.051     5.655     5.337     5.086     4.895     4.756     4.669
      4.634     4.655     4.738     4.893     5.139     5.505     6.039     6.826     8.033    10.019    13.742    22.822     0.000     1.252    56.129    32.534    22.756    17.418    14.067    11.778    10.122     8.877
      7.913     7.152     6.543     6.052     5.656     5.338     5.087     4.896     4.757     4.670     4.635     4.656     4.739     4.894     5.140     5.506     6.039     6.827     8.034    10.020    13.742    22.818
      0.241     1.252    56.129    32.533    22.755    17.418    14.067    11.777    10.122     8.876     7.912     7.151     6.542     6.052     5.655     5.337     5.087     4.896     4.756     4.669     4.635     4.656
      4.739     4.894     5.140     5.506     6.040     6.827     8.034    10.019    13.742    22.819     0.482     1.252    56.129    32.534    22.755    17.418    14.067    11.777    10.122     8.876     7.912     7.151
      6.542     6.051     5.655     5.337     5.087     4.895     4.756     4.669     4.635     4.656     4.739     4.895     5.141     5.507     6.041     6.830     8.038    10.025    13.750    22.834     0.723     1.252
     56.129    32.534    22.756    17.418    14.068    11.779    10.123     8.878     7.914     7.153     6.545     6.054     5.658     5.340     5.090     4.899     4.760     4.673     4.639     4.660     4.744     4.900
      5.146     5.513     6.048     6.837     8.046    10.036    13.765    22.860     0.964     1.252    62.163    36.051    25.235    19.335    15.634    13.107    11.281     9.910     8.849     8.013     7.346     6.809
      6.376     6.031     5.759     5.555     5.410     5.322     5.293     5.327     5.431     5.617     5.908     6.335     6.956     7.870     9.266    11.560    15.857    26.328    -1.085     1.044    62.163    36.051
     25.235    19.335    15.634    13.107    11.281     9.909     8.849     8.013     7.346     6.808     6.376     6.030     5.759     5.555     5.409     5.321     5.293     5.326     5.430     5.617     5.908     6.335
      6.956     7.870     9.266    11.560    15.856    26.325    -0.843     1.044    56.129    32.533    22.755    17.418    14.068    11.778    10.122     8.877     7.913     7.152     6.544     6.053     5.657     5.339
      5.089     4.897     4.758     4.671     4.637     4.658     4.741     4.897     5.143     5.509     6.043     6.831     8.039    10.026    13.751    22.835    -0.603     1.044    52.186    30.235    21.135    16.165
     13.043    10.909     9.364     8.200     7.299     6.587     6.016     5.556     5.183     4.883     4.647     4.462     4.328     4.241     4.203     4.216     4.285     4.420     4.637     4.961     5.438     6.143
      7.226     9.009    12.359    20.517    -0.361     1.044    52.186    30.235    21.135    16.164    13.042    10.908     9.362     8.199     7.297     6.585     6.014     5.553     5.179     4.879     4.642     4.457
      4.322     4.235     4.196     4.208     4.275     4.409     4.624     4.946     5.420     6.121     7.198     8.972    12.308    20.423    -0.120     1.044    52.186    30.235    21.134    16.164    13.042    10.907
      9.362     8.199     7.298     6.585     6.015     5.553     5.180     4.880     4.644     4.459     4.324     4.237     4.199     4.211     4.279     4.412     4.628     4.951     5.425     6.127     7.204     8.980
     12.317    20.439     0.120     1.044    52.186    30.235    21.134    16.164    13.042    10.907     9.362     8.199     7.297     6.585     6.014     5.553     5.180     4.879     4.642     4.457     4.322     4.235
      4.196     4.208     4.276     4.409     4.624     4.946     5.420     6.121     7.197     8.971    12.306    20.420     0.361     1.044    52.186    30.235    21.135    16.164    13.043    10.908     9.363     8.200
      7.298     6.586     6.015     5.554     5.181     4.881     4.644     4.459     4.324     4.237     4.198     4.209     4.277     4.410     4.625     4.948     5.421     6.122     7.199     8.973    12.308    20.422
      0.603     1.044    52.186    30.235    21.135    16.165    13.044    10.909     9.364     8.201     7.300     6.588     6.017     5.557     5.184     4.884     4.648     4.464     4.329     4.243     4.205     4.218
      4.287     4.422     4.638     4.963     5.440     6.145     7.228     9.011    12.362    20.521     0.843     1.044    56.129    32.533    22.755    17.418    14.067    11.778    10.122     8.876     7.912     7.151
      6.542     6.051     5.655     5.337     5.087     4.895     4.756     4.669     4.634     4.655     4.738     4.894     5.140     5.505     6.039     6.826     8.033    10.019    13.741    22.818     1.085     1.044
     62.163    36.051    25.235    19.335    15.634    13.107    11.281     9.910     8.849     8.014     7.346     6.809     6.377     6.031     5.760     5.556     5.410     5.322     5.294     5.328     5.432     5.619
      5.910     6.338     6.959     7.873     9.271    11.566    15.865    26.341    -1.205     0.835    62.163    36.051    25.235    19.335    15.634    13.107    11.281     9.909     8.849     8.013     7.346     6.808
      6.376     6.030     5.759     5.555     5.409     5.321     5.293     5.326     5.431     5.618     5.908     6.336     6.957     7.871     9.268    11.562    15.860    26.334    -0.964     0.835    56.129    32.533
     22.755    17.418    14.067    11.778    10.122     8.877     7.913     7.152     6.543     6.052     5.656     5.338     5.088     4.896     4.757     4.670     4.636     4.657     4.740     4.896     5.142     5.508
      6.042     6.830     8.037    10.024    13.748    22.829    -0.723     0.835    52.186    30.235    21.135    16.164    13.043    10.908     9.363     8.199     7.298     6.586     6.015     5.554     5.180     4.880
      4.643     4.458     4.323     4.235     4.196     4.208     4.275     4.408     4.623     4.945     5.418     6.119     7.195     8.968    12.301    20.412    -0.482     0.835    48.306    27.973    19.540    14.932
     12.036    10.053     8.618     7.536     6.696     6.032     5.500     5.069     4.719     4.438     4.213     4.037     3.907     3.821     3.780     3.784     3.839     3.953     4.140     4.424     4.842     5.464
      6.424     8.006    10.972    18.198    -0.241     0.835    48.306    27.973    19.540    14.931    12.035    10.052     8.616     7.534     6.694     6.030     5.497     5.066     4.716     4.434     4.209     4.032
      3.902     3.815     3.773     3.776     3.830     3.943     4.129     4.411     4.827     5.446     6.402     7.975    10.929    18.122     0.000     0.835    48.306    27.973    19.540    14.931    12.035    10.052
      8.617     7.534     6.695     6.031     5.497     5.066     4.716     4.434     4.209     4.033     3.902     3.816     3.774     3.777     3.831     3.944     4.130     4.412     4.829     5.448     6.404     7.978
     10.932    18.126     0.241     0.835    48.306    27.973    19.540    14.931    12.035    10.052     8.616     7.534     6.695     6.031     5.497     5.066     4.716     4.435     4.210     4.033     3.903     3.817
      3.775     3.778     3.832     3.945     4.132     4.414     4.831     5.451     6.407     7.983    10.940    18.141     0.482     0.835    48.306    27.973    19.540    14.932    12.035    10.053     8.617     7.535
      6.696     6.032     5.499     5.068     4.719     4.437     4.213     4.037     3.907     3.821     3.779     3.783     3.838     3.952     4.139     4.423     4.841     5.463     6.422     8.004    10.970    18.194
      0.723     0.835    52.186    30.235    21.135    16.164    13.043    10.908     9.363     8.199     7.298     6.586     6.015     5.554     5.181     4.880     4.644     4.459     4.324     4.237     4.198     4.210
      4.277     4.411     4.626     4.949     5.422     6.123     7.200     8.974    12.309    20.424     0.964     0.835    56.129    32.533    22.755    17.418    14.067    11.778    10.122     8.877     7.913     7.152
      6.543     6.052     5.656     5.338     5.088     4.897     4.758     4.671     4.637     4.658     4.741     4.896     5.143     5.508     6.042     6.831     8.038    10.025    13.749    22.830     1.205     0.835
     62.163    36.051    25.235    19.335    15.634    13.107    11.281     9.909     8.849     8.013     7.345     6.808     6.376     6.030     5.758     5.555     5.409     5.321     5.292     5.326     5.430     5.616
      5.907     6.334     6.955     7.869     9.265    11.559    15.856    26.326    -1.325     0.626    62.163    36.051    25.235    19.335    15.634    13.107    11.281     9.909     8.849     8.013     7.345     6.808
      6.376     6.030     5.759     5.555     5.409     5.321     5.292     5.326     5.430     5.617     5.907     6.335     6.956     7.870     9.266    11.561    15.857    26.329    -1.085     0.626    56.129    32.533
     22.755    17.418    14.067    11.778    10.122     8.876     7.912     7.151     6.543     6.052     5.655     5.337     5.087     4.895     4.756     4.669     4.635     4.656     4.738     4.894     5.140     5.505
      6.039     6.827     8.034    10.021    13.745    22.826    -0.843     0.626    52.186    30.235    21.134    16.164    13.042    10.907     9.362     8.198     7.297     6.584     6.013     5.552     5.179     4.878
      4.642     4.457     4.321     4.234     4.195     4.207     4.275     4.408     4.623     4.945     5.418     6.119     7.195     8.968    12.302    20.412    -0.603     0.626    48.306    27.973    19.540    14.931
     12.035    10.052     8.616     7.534     6.694     6.030     5.497     5.065     4.715     4.433     4.208     4.031     3.901     3.815     3.772     3.775     3.829     3.942     4.128     4.410     4.826     5.445
      6.400     7.974    10.927    18.119    -0.361     0.626    45.753    26.485    18.491    14.120    11.372     9.490     8.126     7.098     6.299     5.667     5.159     4.747     4.413     4.144     3.927     3.756
      3.630     3.544     3.500     3.499     3.544     3.645     3.813     4.070     4.450     5.021     5.896     7.340    10.055    16.668    -0.120     0.626    45.753    26.484    18.490    14.119    11.371     9.489
      8.125     7.096     6.297     5.664     5.156     4.744     4.409     4.139     3.922     3.751     3.624     3.538     3.493     3.491     3.536     3.635     3.802     4.057     4.436     5.004     5.875     7.313
     10.018    16.606     0.120     0.626    45.753    26.485    18.490    14.120    11.371     9.489     8.125     7.096     6.297     5.665     5.156     4.744     4.410     4.140     3.922     3.752     3.625     3.539
      3.494     3.492     3.537     3.636     3.803     4.059     4.437     5.005     5.876     7.313    10.016    16.601     0.361     0.626    45.753    26.485    18.490    14.120    11.372     9.490     8.126     7.097
      6.298     5.666     5.158     4.746     4.412     4.143     3.925     3.755     3.628     3.543     3.498     3.497     3.542     3.643     3.811     4.068     4.448     5.018     5.893     7.337    10.051    16.664
      0.603     0.626    48.306    27.973    19.540    14.931    12.035    10.052     8.616     7.534     6.694     6.030     5.497     5.065     4.715     4.433     4.208     4.032     3.901     3.815     3.773     3.776
      3.830     3.943     4.130     4.412     4.828     5.448     6.404     7.978    10.933    18.129     0.843     0.626    52.186    30.235    21.135    16.164    13.043    10.908     9.363     8.199     7.298     6.585
      6.014     5.553     5.180     4.880     4.643     4.458     4.322     4.235     4.196     4.208     4.276     4.409     4.624     4.946     5.419     6.120     7.196     8.969    12.303    20.415     1.085     0.626
     56.129    32.533    22.755    17.418    14.067    11.777    10.122     8.876     7.912     7.151     6.542     6.051     5.655     5.337     5.087     4.895     4.756     4.669     4.635     4.656     4.738     4.894
      5.140     5.505     6.039     6.826     8.033    10.019    13.741    22.819     1.325     0.626    62.163    36.051    25.235    19.335    15.634    13.107    11.281     9.910     8.849     8.014     7.346     6.809
      6.377     6.031     5.760     5.556     5.410     5.323     5.294     5.328     5.432     5.619     5.910     6.338     6.959     7.872     9.269    11.563    15.860    26.331    -1.446     0.417    62.163    36.051
     25.235    19.335    15.634    13.107    11.281     9.909     8.849     8.013     7.346     6.809     6.376     6.031     5.759     5.556     5.410     5.323     5.294     5.328     5.432     5.620     5.910     6.339
      6.960     7.874     9.271    11.567    15.865    26.339    -1.205     0.417    56.129    32.533    22.755    17.418    14.067    11.778    10.122     8.877     7.913     7.152     6.543     6.052     5.656     5.338
