    1 4.318403
    2 4.322873
    3 4.332120
    4 4.343222
    5 4.356073
    6 4.369729
    7 4.383932
    8 4.398757
    9 4.414030
   10 4.429804
   11 4.445922
   12 4.462402
   13 4.479099
   14 4.495987
   15 4.512820
   16 4.532910
   17 4.556246
   18 4.580055
   19 4.603683
   20 4.626901
   21 4.649626
   22 4.671656
   23 4.692987
   24 4.713406
   25 4.732975
   26 4.751479
   27 4.769054
   28 4.785474
   29 4.800666
   30 4.816393
   31 4.824867
