 -0.144600E+01 -0.177000E+01  0.157071E+01  0.434546E+01
 -0.144600E+01 -0.165200E+01  0.157061E+01  0.434943E+01
 -0.144600E+01 -0.153400E+01  0.157041E+01  0.435700E+01
 -0.144600E+01 -0.141600E+01  0.157020E+01  0.436530E+01
 -0.144600E+01 -0.129800E+01  0.157000E+01  0.437464E+01
 -0.144600E+01 -0.118000E+01  0.156983E+01  0.438467E+01
 -0.144600E+01 -0.106200E+01  0.156968E+01  0.439504E+01
 -0.144600E+01 -0.944000E+00  0.156954E+01  0.440589E+01
 -0.144600E+01 -0.826000E+00  0.156941E+01  0.441702E+01
 -0.144600E+01 -0.708000E+00  0.156930E+01  0.442837E+01
 -0.144600E+01 -0.590000E+00  0.156921E+01  0.443998E+01
 -0.144600E+01 -0.472000E+00  0.156915E+01  0.445178E+01
 -0.144600E+01 -0.354000E+00  0.156910E+01  0.446391E+01
 -0.144600E+01 -0.236000E+00  0.156908E+01  0.447619E+01
 -0.144600E+01 -0.118000E+00  0.156908E+01  0.448880E+01
 -0.144600E+01 -0.777156E-15  0.156910E+01  0.450148E+01
 -0.144600E+01  0.118000E+00  0.156913E+01  0.451439E+01
 -0.144600E+01  0.236000E+00  0.156919E+01  0.452703E+01
 -0.144600E+01  0.354000E+00  0.156924E+01  0.454150E+01
 -0.144600E+01  0.472000E+00  0.156931E+01  0.455820E+01
 -0.144600E+01  0.590000E+00  0.156939E+01  0.457590E+01
 -0.144600E+01  0.708000E+00  0.156946E+01  0.459341E+01
 -0.144600E+01  0.826000E+00  0.156954E+01  0.461092E+01
 -0.144600E+01  0.944000E+00  0.156965E+01  0.462777E+01
 -0.144600E+01  0.106200E+01  0.156977E+01  0.464427E+01
 -0.144600E+01  0.118000E+01  0.156990E+01  0.465994E+01
 -0.144600E+01  0.129800E+01  0.157005E+01  0.467519E+01
 -0.144600E+01  0.141600E+01  0.157022E+01  0.468958E+01
 -0.144600E+01  0.153400E+01  0.157039E+01  0.470350E+01
 -0.144600E+01  0.165200E+01  0.157058E+01  0.471693E+01
 -0.144600E+01  0.177000E+01  0.157068E+01  0.472395E+01
 -0.120500E+01 -0.177000E+01  0.157071E+01  0.432776E+01
 -0.120500E+01 -0.165200E+01  0.157062E+01  0.433175E+01
 -0.120500E+01 -0.153400E+01  0.157044E+01  0.433986E+01
 -0.120500E+01 -0.141600E+01  0.157026E+01  0.434823E+01
 -0.120500E+01 -0.129800E+01  0.157009E+01  0.435664E+01
 -0.120500E+01 -0.118000E+01  0.156993E+01  0.436593E+01
 -0.120500E+01 -0.106200E+01  0.156979E+01  0.437634E+01
 -0.120500E+01 -0.944000E+00  0.156966E+01  0.438766E+01
 -0.120500E+01 -0.826000E+00  0.156956E+01  0.439904E+01
 -0.120500E+01 -0.708000E+00  0.156948E+01  0.441081E+01
 -0.120500E+01 -0.590000E+00  0.156942E+01  0.442274E+01
 -0.120500E+01 -0.472000E+00  0.156938E+01  0.443507E+01
 -0.120500E+01 -0.354000E+00  0.156937E+01  0.444760E+01
 -0.120500E+01 -0.236000E+00  0.156938E+01  0.446050E+01
 -0.120500E+01 -0.118000E+00  0.156942E+01  0.447362E+01
 -0.120500E+01 -0.777156E-15  0.156948E+01  0.448704E+01
 -0.120500E+01  0.118000E+00  0.156956E+01  0.450070E+01
 -0.120500E+01  0.236000E+00  0.156964E+01  0.451456E+01
 -0.120500E+01  0.354000E+00  0.156970E+01  0.452903E+01
 -0.120500E+01  0.472000E+00  0.156972E+01  0.454605E+01
 -0.120500E+01  0.590000E+00  0.156975E+01  0.456467E+01
 -0.120500E+01  0.708000E+00  0.156978E+01  0.458312E+01
 -0.120500E+01  0.826000E+00  0.156983E+01  0.460122E+01
 -0.120500E+01  0.944000E+00  0.156991E+01  0.461881E+01
 -0.120500E+01  0.106200E+01  0.156999E+01  0.463587E+01
 -0.120500E+01  0.118000E+01  0.157009E+01  0.465227E+01
 -0.120500E+01  0.129800E+01  0.157020E+01  0.466806E+01
 -0.120500E+01  0.141600E+01  0.157032E+01  0.468312E+01
 -0.120500E+01  0.153400E+01  0.157046E+01  0.469746E+01
 -0.120500E+01  0.165200E+01  0.157061E+01  0.471136E+01
 -0.120500E+01  0.177000E+01  0.157069E+01  0.471819E+01
 -0.964000E+00 -0.177000E+01  0.157080E+01  0.434668E+01
 -0.964000E+00 -0.165200E+01  0.157080E+01  0.435081E+01
 -0.964000E+00 -0.153400E+01  0.157080E+01  0.435862E+01
 -0.964000E+00 -0.141600E+01  0.157080E+01  0.436725E+01
 -0.964000E+00 -0.129800E+01  0.157081E+01  0.437694E+01
 -0.964000E+00 -0.118000E+01  0.157082E+01  0.438722E+01
 -0.964000E+00 -0.106200E+01  0.157085E+01  0.439793E+01
 -0.964000E+00 -0.944000E+00  0.157088E+01  0.440914E+01
 -0.964000E+00 -0.826000E+00  0.157092E+01  0.442063E+01
 -0.964000E+00 -0.708000E+00  0.157097E+01  0.443238E+01
 -0.964000E+00 -0.590000E+00  0.157103E+01  0.444442E+01
 -0.964000E+00 -0.472000E+00  0.157110E+01  0.445670E+01
 -0.964000E+00 -0.354000E+00  0.157117E+01  0.446934E+01
 -0.964000E+00 -0.236000E+00  0.157126E+01  0.448219E+01
 -0.964000E+00 -0.118000E+00  0.157134E+01  0.449537E+01
 -0.964000E+00 -0.777156E-15  0.157143E+01  0.450860E+01
 -0.964000E+00  0.118000E+00  0.157152E+01  0.452180E+01
 -0.964000E+00  0.236000E+00  0.157158E+01  0.453691E+01
 -0.964000E+00  0.354000E+00  0.157160E+01  0.455480E+01
 -0.964000E+00  0.472000E+00  0.157156E+01  0.457348E+01
 -0.964000E+00  0.590000E+00  0.157149E+01  0.459259E+01
 -0.964000E+00  0.708000E+00  0.157143E+01  0.461134E+01
 -0.964000E+00  0.826000E+00  0.157137E+01  0.462985E+01
 -0.964000E+00  0.944000E+00  0.157131E+01  0.464755E+01
 -0.964000E+00  0.106200E+01  0.157124E+01  0.466476E+01
 -0.964000E+00  0.118000E+01  0.157117E+01  0.468099E+01
 -0.964000E+00  0.129800E+01  0.157109E+01  0.469664E+01
