 -0.144600E+01 -0.177000E+01  0.321224E+04
 -0.144600E+01 -0.165200E+01  0.321217E+04
 -0.144600E+01 -0.153400E+01  0.321189E+04
 -0.144600E+01 -0.141600E+01  0.321163E+04
 -0.144600E+01 -0.129800E+01  0.321117E+04
 -0.144600E+01 -0.118000E+01  0.321074E+04
 -0.144600E+01 -0.106200E+01  0.321015E+04
 -0.144600E+01 -0.944000E+00  0.320958E+04
 -0.144600E+01 -0.826000E+00  0.320888E+04
 -0.144600E+01 -0.708000E+00  0.320819E+04
 -0.144600E+01 -0.590000E+00  0.320741E+04
 -0.144600E+01 -0.472000E+00  0.320664E+04
 -0.144600E+01 -0.354000E+00  0.320582E+04
 -0.144600E+01 -0.236000E+00  0.320499E+04
 -0.144600E+01 -0.118000E+00  0.320415E+04
 -0.144600E+01 -0.777156E-15  0.320330E+04
 -0.144600E+01  0.118000E+00  0.320247E+04
 -0.144600E+01  0.236000E+00  0.320162E+04
 -0.144600E+01  0.354000E+00  0.320082E+04
 -0.144600E+01  0.472000E+00  0.320000E+04
 -0.144600E+01  0.590000E+00  0.319926E+04
 -0.144600E+01  0.708000E+00  0.319850E+04
 -0.144600E+01  0.826000E+00  0.319785E+04
 -0.144600E+01  0.944000E+00  0.319718E+04
 -0.144600E+01  0.106200E+01  0.319666E+04
 -0.144600E+01  0.118000E+01  0.319612E+04
 -0.144600E+01  0.129800E+01  0.319576E+04
 -0.144600E+01  0.141600E+01  0.319540E+04
 -0.144600E+01  0.153400E+01  0.319522E+04
 -0.144600E+01  0.165200E+01  0.319506E+04
 -0.144600E+01  0.177000E+01  0.319485E+04
 -0.120500E+01 -0.177000E+01  0.321452E+04
 -0.120500E+01 -0.165200E+01  0.321447E+04
 -0.120500E+01 -0.153400E+01  0.321422E+04
 -0.120500E+01 -0.141600E+01  0.321396E+04
 -0.120500E+01 -0.129800E+01  0.321349E+04
 -0.120500E+01 -0.118000E+01  0.321299E+04
 -0.120500E+01 -0.106200E+01  0.321232E+04
 -0.120500E+01 -0.944000E+00  0.321163E+04
 -0.120500E+01 -0.826000E+00  0.321080E+04
 -0.120500E+01 -0.708000E+00  0.320996E+04
 -0.120500E+01 -0.590000E+00  0.320902E+04
 -0.120500E+01 -0.472000E+00  0.320807E+04
 -0.120500E+01 -0.354000E+00  0.320707E+04
 -0.120500E+01 -0.236000E+00  0.320605E+04
 -0.120500E+01 -0.118000E+00  0.320503E+04
 -0.120500E+01 -0.777156E-15  0.320398E+04
 -0.120500E+01  0.118000E+00  0.320295E+04
 -0.120500E+01  0.236000E+00  0.320190E+04
 -0.120500E+01  0.354000E+00  0.320090E+04
 -0.120500E+01  0.472000E+00  0.319986E+04
 -0.120500E+01  0.590000E+00  0.319891E+04
 -0.120500E+01  0.708000E+00  0.319793E+04
 -0.120500E+01  0.826000E+00  0.319706E+04
 -0.120500E+01  0.944000E+00  0.319617E+04
 -0.120500E+01  0.106200E+01  0.319542E+04
 -0.120500E+01  0.118000E+01  0.319469E+04
 -0.120500E+01  0.129800E+01  0.319412E+04
 -0.120500E+01  0.141600E+01  0.319359E+04
 -0.120500E+01  0.153400E+01  0.319325E+04
 -0.120500E+01  0.165200E+01  0.319299E+04
 -0.120500E+01  0.177000E+01  0.319295E+04
 -0.964000E+00 -0.177000E+01  0.321358E+04
 -0.964000E+00 -0.165200E+01  0.321344E+04
 -0.964000E+00 -0.153400E+01  0.321316E+04
 -0.964000E+00 -0.141600E+01  0.321281E+04
 -0.964000E+00 -0.129800E+01  0.321225E+04
 -0.964000E+00 -0.118000E+01  0.321166E+04
 -0.964000E+00 -0.106200E+01  0.321092E+04
 -0.964000E+00 -0.944000E+00  0.321017E+04
 -0.964000E+00 -0.826000E+00  0.320930E+04
 -0.964000E+00 -0.708000E+00  0.320843E+04
 -0.964000E+00 -0.590000E+00  0.320748E+04
 -0.964000E+00 -0.472000E+00  0.320654E+04
 -0.964000E+00 -0.354000E+00  0.320554E+04
 -0.964000E+00 -0.236000E+00  0.320455E+04
 -0.964000E+00 -0.118000E+00  0.320354E+04
 -0.964000E+00 -0.777156E-15  0.320254E+04
 -0.964000E+00  0.118000E+00  0.320154E+04
 -0.964000E+00  0.236000E+00  0.320054E+04
 -0.964000E+00  0.354000E+00  0.319958E+04
 -0.964000E+00  0.472000E+00  0.319863E+04
 -0.964000E+00  0.590000E+00  0.319775E+04
 -0.964000E+00  0.708000E+00  0.319687E+04
 -0.964000E+00  0.826000E+00  0.319610E+04
 -0.964000E+00  0.944000E+00  0.319536E+04
 -0.964000E+00  0.106200E+01  0.319475E+04
 -0.964000E+00  0.118000E+01  0.319418E+04
 -0.964000E+00  0.129800E+01  0.319377E+04
 -0.964000E+00  0.141600E+01  0.319341E+04
 -0.964000E+00  0.153400E+01  0.319322E+04
 -0.964000E+00  0.165200E+01  0.319305E+04
 -0.964000E+00  0.177000E+01  0.319320E+04
 -0.723000E+00 -0.177000E+01  0.321303E+04
 -0.723000E+00 -0.165200E+01  0.321294E+04
 -0.723000E+00 -0.153400E+01  0.321263E+04
 -0.723000E+00 -0.141600E+01  0.321230E+04
 -0.723000E+00 -0.129800E+01  0.321175E+04
 -0.723000E+00 -0.118000E+01  0.321122E+04
 -0.723000E+00 -0.106200E+01  0.321049E+04
 -0.723000E+00 -0.944000E+00  0.320980E+04
 -0.723000E+00 -0.826000E+00  0.320894E+04
 -0.723000E+00 -0.708000E+00  0.320813E+04
 -0.723000E+00 -0.590000E+00  0.320719E+04
 -0.723000E+00 -0.472000E+00  0.320630E+04
 -0.723000E+00 -0.354000E+00  0.320531E+04
 -0.723000E+00 -0.236000E+00  0.320437E+04
 -0.723000E+00 -0.118000E+00  0.320337E+04
 -0.723000E+00 -0.777156E-15  0.320240E+04
 -0.723000E+00  0.118000E+00  0.320140E+04
 -0.723000E+00  0.236000E+00  0.320044E+04
 -0.723000E+00  0.354000E+00  0.319946E+04
 -0.723000E+00  0.472000E+00  0.319853E+04
 -0.723000E+00  0.590000E+00  0.319762E+04
 -0.723000E+00  0.708000E+00  0.319676E+04
 -0.723000E+00  0.826000E+00  0.319595E+04
 -0.723000E+00  0.944000E+00  0.319522E+04
 -0.723000E+00  0.106200E+01  0.319459E+04
 -0.723000E+00  0.118000E+01  0.319404E+04
 -0.723000E+00  0.129800E+01  0.319363E+04
 -0.723000E+00  0.141600E+01  0.319332E+04
 -0.723000E+00  0.153400E+01  0.319317E+04
 -0.723000E+00  0.165200E+01  0.319311E+04
 -0.723000E+00  0.177000E+01  0.319356E+04
 -0.482000E+00 -0.177000E+01  0.321442E+04
 -0.482000E+00 -0.165200E+01  0.321432E+04
 -0.482000E+00 -0.153400E+01  0.321409E+04
 -0.482000E+00 -0.141600E+01  0.321380E+04
 -0.482000E+00 -0.129800E+01  0.321332E+04
 -0.482000E+00 -0.118000E+01  0.321280E+04
 -0.482000E+00 -0.106200E+01  0.321213E+04
 -0.482000E+00 -0.944000E+00  0.321142E+04
 -0.482000E+00 -0.826000E+00  0.321061E+04
 -0.482000E+00 -0.708000E+00  0.320976E+04
 -0.482000E+00 -0.590000E+00  0.320884E+04
 -0.482000E+00 -0.472000E+00  0.320789E+04
 -0.482000E+00 -0.354000E+00  0.320689E+04
 -0.482000E+00 -0.236000E+00  0.320587E+04
 -0.482000E+00 -0.118000E+00  0.320483E+04
 -0.482000E+00 -0.777156E-15  0.320377E+04
 -0.482000E+00  0.118000E+00  0.320272E+04
 -0.482000E+00  0.236000E+00  0.320164E+04
 -0.482000E+00  0.354000E+00  0.320059E+04
 -0.482000E+00  0.472000E+00  0.319952E+04
 -0.482000E+00  0.590000E+00  0.319850E+04
 -0.482000E+00  0.708000E+00  0.319749E+04
 -0.482000E+00  0.826000E+00  0.319654E+04
 -0.482000E+00  0.944000E+00  0.319562E+04
 -0.482000E+00  0.106200E+01  0.319480E+04
 -0.482000E+00  0.118000E+01  0.319403E+04
 -0.482000E+00  0.129800E+01  0.319340E+04
 -0.482000E+00  0.141600E+01  0.319286E+04
 -0.482000E+00  0.153400E+01  0.319249E+04
 -0.482000E+00  0.165200E+01  0.319222E+04
 -0.482000E+00  0.177000E+01  0.319267E+04
 -0.241000E+00 -0.177000E+01  0.321271E+04
 -0.241000E+00 -0.165200E+01  0.321259E+04
 -0.241000E+00 -0.153400E+01  0.321226E+04
 -0.241000E+00 -0.141600E+01  0.321191E+04
 -0.241000E+00 -0.129800E+01  0.321135E+04
 -0.241000E+00 -0.118000E+01  0.321080E+04
 -0.241000E+00 -0.106200E+01  0.321009E+04
 -0.241000E+00 -0.944000E+00  0.320941E+04
 -0.241000E+00 -0.826000E+00  0.320860E+04
 -0.241000E+00 -0.708000E+00  0.320783E+04
 -0.241000E+00 -0.590000E+00  0.320696E+04
 -0.241000E+00 -0.472000E+00  0.320613E+04
 -0.241000E+00 -0.354000E+00  0.320521E+04
 -0.241000E+00 -0.236000E+00  0.320432E+04
 -0.241000E+00 -0.118000E+00  0.320338E+04
 -0.241000E+00 -0.777156E-15  0.320245E+04
 -0.241000E+00  0.118000E+00  0.320150E+04
 -0.241000E+00  0.236000E+00  0.320055E+04
 -0.241000E+00  0.354000E+00  0.319961E+04
 -0.241000E+00  0.472000E+00  0.319868E+04
 -0.241000E+00  0.590000E+00  0.319779E+04
 -0.241000E+00  0.708000E+00  0.319693E+04
 -0.241000E+00  0.826000E+00  0.319614E+04
 -0.241000E+00  0.944000E+00  0.319541E+04
 -0.241000E+00  0.106200E+01  0.319480E+04
 -0.241000E+00  0.118000E+01  0.319426E+04
 -0.241000E+00  0.129800E+01  0.319387E+04
 -0.241000E+00  0.141600E+01  0.319356E+04
 -0.241000E+00  0.153400E+01  0.319342E+04
 -0.241000E+00  0.165200E+01  0.319331E+04
 -0.241000E+00  0.177000E+01  0.319393E+04
  0.000000E+00 -0.177000E+01  0.321568E+04
  0.000000E+00 -0.165200E+01  0.321554E+04
  0.000000E+00 -0.153400E+01  0.321535E+04
  0.000000E+00 -0.141600E+01  0.321499E+04
  0.000000E+00 -0.129800E+01  0.321442E+04
  0.000000E+00 -0.118000E+01  0.321374E+04
  0.000000E+00 -0.106200E+01  0.321292E+04
  0.000000E+00 -0.944000E+00  0.321201E+04
  0.000000E+00 -0.826000E+00  0.321100E+04
  0.000000E+00 -0.708000E+00  0.320994E+04
  0.000000E+00 -0.590000E+00  0.320880E+04
  0.000000E+00 -0.472000E+00  0.320763E+04
