    -0.6025    1.4610  751.9754  751.9573  751.9379  751.9123  751.8861  751.8543  751.8224  751.7855  751.7489  751.7077  751.6675  751.6232  751.5804  751.5341  751.4898  751.4426  751.3981  751.3513  751.3076  751.2623  751.2209  751.1783  751.1402  751.1017  751.0681
   751.0347  751.0070  750.9800  750.9595  750.9409   -0.3615    1.4610  751.9753  751.9572  751.9377  751.9119  751.8855  751.8534  751.8213  751.7840  751.7473  751.7058  751.6654  751.6209  751.5780  751.5315  751.4873  751.4401  751.3957  751.3489  751.3056  751.2605
   751.2193  751.1771  751.1393  751.1012  751.0679  751.0349  751.0075  750.9809  750.9608  750.9425   -0.1205    1.4610  751.9753  751.9571  751.9376  751.9118  751.8854  751.8534  751.8213  751.7840  751.7474  751.7059  751.6655  751.6211  751.5781  751.5317  751.4874
   751.4401  751.3957  751.3488  751.3055  751.2604  751.2192  751.1769  751.1392  751.1009  751.0678  751.0347  751.0074  750.9808  750.9606  750.9424    0.1205    1.4610  751.9753  751.9568  751.9372  751.9113  751.8848  751.8527  751.8205  751.7832  751.7464  751.7050
   751.6646  751.6201  751.5772  751.5307  751.4865  751.4391  751.3947  751.3480  751.3045  751.2594  751.2181  751.1758  751.1381  751.0998  751.0666  751.0336  751.0063  750.9798  750.9598  750.9415    0.3615    1.4610  751.9755  751.9576  751.9385  751.9130  751.8871
   751.8553  751.8236  751.7867  751.7501  751.7090  751.6688  751.6244  751.5816  751.5351  751.4907  751.4434  751.3989  751.3519  751.3082  751.2628  751.2214  751.1788  751.1407  751.1021  751.0686  751.0352  751.0076  750.9808  750.9604  750.9418    0.6025    1.4610
   751.9755  751.9576  751.9384  751.9129  751.8869  751.8552  751.8234  751.7865  751.7499  751.7088  751.6684  751.6242  751.5814  751.5349  751.4906  751.4432  751.3987  751.3517  751.3080  751.2626  751.2212  751.1786  751.1405  751.1019  751.0685  751.0351  751.0074
   750.9806  750.9602  750.9417   -0.9640    1.2523  751.9754  751.9573  751.9379  751.9123  751.8861  751.8544  751.8224  751.7855  751.7489  751.7077  751.6675  751.6232  751.5804  751.5341  751.4900  751.4428  751.3983  751.3515  751.3080  751.2628  751.2213  751.1787
   751.1405  751.1019  751.0683  751.0347  751.0068  750.9796  750.9590  750.9402   -0.7230    1.2523  751.9746  751.9553  751.9345  751.9072  751.8792  751.8453  751.8113  751.7719  751.7330  751.6894  751.6467  751.6000  751.5547  751.5059  751.4593  751.4098  751.3631
   751.3141  751.2685  751.2214  751.1782  751.1340  751.0945  751.0546  751.0199  750.9855  750.9571  750.9295  750.9088  750.8902   -0.4820    1.2523  751.9747  751.9556  751.9349  751.9077  751.8798  751.8459  751.8119  751.7726  751.7336  751.6899  751.6471  751.6001
   751.5546  751.5056  751.4587  751.4090  751.3620  751.3127  751.2669  751.2194  751.1760  751.1316  751.0919  751.0518  751.0170  750.9826  750.9541  750.9265  750.9056  750.8870   -0.2410    1.2523  751.9745  751.9551  751.9341  751.9067  751.8784  751.8443  751.8100
   751.7705  751.7313  751.6874  751.6446  751.5975  751.5520  751.5029  751.4560  751.4063  751.3594  751.3101  751.2643  751.2170  751.1737  751.1294  751.0898  751.0499  751.0153  750.9811  750.9529  750.9256  750.9052  750.8870    0.0000    1.2523  751.9746  751.9553
   751.9345  751.9071  751.8791  751.8451  751.8109  751.7715  751.7323  751.6884  751.6455  751.5983  751.5527  751.5035  751.4565  751.4066  751.3595  751.3101  751.2642  751.2167  751.1732  751.1288  751.0892  751.0492  751.0147  750.9804  750.9520  750.9249  750.9044
   750.8861    0.2410    1.2523  751.9745  751.9551  751.9340  751.9065  751.8783  751.8442  751.8099  751.7705  751.7315  751.6876  751.6448  751.5978  751.5525  751.5035  751.4568  751.4073  751.3604  751.3114  751.2658  751.2184  751.1752  751.1310  751.0914  751.0516
   751.0168  750.9825  750.9540  750.9266  750.9058  750.8872    0.4820    1.2523  751.9747  751.9555  751.9348  751.9076  751.8796  751.8457  751.8118  751.7724  751.7334  751.6898  751.6470  751.6000  751.5546  751.5056  751.4589  751.4090  751.3620  751.3128  751.2670
   751.2195  751.1761  751.1317  751.0919  751.0518  751.0170  750.9824  750.9539  750.9262  750.9054  750.8867    0.7230    1.2523  751.9749  751.9561  751.9358  751.9091  751.8816  751.8482  751.8147  751.7758  751.7373  751.6940  751.6517  751.6050  751.5600  751.5113
   751.4648  751.4153  751.3686  751.3195  751.2737  751.2263  751.1829  751.1385  751.0985  751.0583  751.0232  750.9884  750.9595  750.9316  750.9104  750.8913    0.9640    1.2523  751.9755  751.9577  751.9385  751.9131  751.8871  751.8555  751.8239  751.7870  751.7507
   751.7096  751.6695  751.6254  751.5827  751.5364  751.4923  751.4451  751.4006  751.3537  751.3101  751.2648  751.2232  751.1805  751.1423  751.1034  751.0696  751.0359  751.0078  750.9805  750.9598  750.9407   -1.0845    1.0436  751.9757  751.9582  751.9394  751.9143
   751.8886  751.8572  751.8257  751.7890  751.7528  751.7117  751.6717  751.6274  751.5846  751.5382  751.4939  751.4466  751.4019  751.3549  751.3111  751.2656  751.2239  751.1811  751.1428  751.1040  751.0702  751.0365  751.0085  750.9812  750.9605  750.9415   -0.8435
     1.0436  751.9747  751.9556  751.9350  751.9078  751.8800  751.8463  751.8124  751.7732  751.7343  751.6908  751.6481  751.6013  751.5559  751.5071  751.4603  751.4106  751.3636  751.3144  751.2685  751.2211  751.1776  751.1332  751.0933  751.0531  751.0181  750.9835
   750.9548  750.9271  750.9061  750.8872   -0.6025    1.0436  751.9742  751.9545  751.9329  751.9048  751.8756  751.8405  751.8049  751.7640  751.7233  751.6777  751.6329  751.5840  751.5365  751.4854  751.4365  751.3846  751.3355  751.2842  751.2364  751.1871  751.1418
   751.0956  751.0543  751.0128  750.9767  750.9409  750.9113  750.8830  750.8615  750.8425   -0.3615    1.0436  751.9740  751.9538  751.9320  751.9033  751.8738  751.8382  751.8023  751.7609  751.7199  751.6740  751.6290  751.5796  751.5319  751.4806  751.4315  751.3795
   751.3302  751.2789  751.2310  751.1816  751.1364  751.0903  751.0491  751.0078  750.9719  750.9363  750.9071  750.8788  750.8576  750.8387   -0.1205    1.0436  751.9739  751.9535  751.9314  751.9027  751.8729  751.8372  751.8013  751.7598  751.7188  751.6728  751.6279
   751.5787  751.5310  751.4798  751.4309  751.3790  751.3300  751.2789  751.2310  751.1818  751.1367  751.0906  751.0495  751.0080  750.9720  750.9365  750.9070  750.8787  750.8574  750.8383    0.1205    1.0436  751.9741  751.9539  751.9320  751.9034  751.8738  751.8382
   751.8022  751.7608  751.7196  751.6736  751.6284  751.5790  751.5311  751.4796  751.4302  751.3780  751.3285  751.2769  751.2289  751.1793  751.1339  751.0877  751.0464  751.0049  750.9689  750.9335  750.9042  750.8762  750.8552  750.8365    0.3615    1.0436  751.9742
   751.9543  751.9327  751.9045  751.8754  751.8401  751.8046  751.7637  751.7230  751.6773  751.6327  751.5837  751.5361  751.4849  751.4359  751.3839  751.3346  751.2833  751.2352  751.1856  751.1402  751.0939  751.0523  751.0105  750.9743  750.9384  750.9088  750.8803
   750.8587  750.8395    0.6025    1.0436  751.9740  751.9537  751.9318  751.9031  751.8736  751.8380  751.8021  751.7610  751.7201  751.6744  751.6297  751.5808  751.5335  751.4827  751.4340  751.3825  751.3338  751.2828  751.2354  751.1863  751.1414  751.0956  751.0546
   751.0132  750.9772  750.9418  750.9123  750.8840  750.8627  750.8436    0.8435    1.0436  751.9746  751.9553  751.9346  751.9073  751.8792  751.8453  751.8113  751.7720  751.7331  751.6894  751.6467  751.5998  751.5545  751.5055  751.4589  751.4091  751.3623  751.3130
   751.2673  751.2199  751.1764  751.1320  751.0923  751.0522  751.0174  750.9829  750.9543  750.9266  750.9058  750.8870    1.0845    1.0436  751.9753  751.9572  751.9377  751.9119  751.8856  751.8537  751.8217  751.7845  751.7479  751.7067  751.6664  751.6221  751.5793
   751.5330  751.4888  751.4417  751.3973  751.3507  751.3072  751.2622  751.2209  751.1786  751.1406  751.1022  751.0688  751.0356  751.0079  750.9810  750.9605  750.9419   -1.2050    0.8348  751.9753  751.9571  751.9376  751.9119  751.8856  751.8538  751.8219  751.7848
   751.7483  751.7071  751.6669  751.6227  751.5798  751.5336  751.4893  751.4422  751.3977  751.3509  751.3074  751.2620  751.2206  751.1782  751.1402  751.1016  751.0681  751.0347  751.0070  750.9801  750.9597  750.9411   -0.9640    0.8348  751.9748  751.9561  751.9358
   751.9091  751.8814  751.8479  751.8142  751.7753  751.7366  751.6931  751.6507  751.6039  751.5587  751.5100  751.4633  751.4136  751.3668  751.3176  751.2718  751.2243  751.1808  751.1362  751.0962  751.0558  751.0206  750.9857  750.9567  750.9287  750.9072  750.8880
    -0.7230    0.8348  751.9742  751.9545  751.9329  751.9045  751.8753  751.8400  751.8044  751.7632  751.7223  751.6766  751.6316  751.5824  751.5346  751.4833  751.4340  751.3818  751.3323  751.2806  751.2325  751.1827  751.1372  751.0907  751.0491  751.0073  750.9710
