 -0.144600E+01 -0.171100E+01  0.287743E+03
 -0.144600E+01 -0.159300E+01  0.288538E+03
 -0.144600E+01 -0.147500E+01  0.289396E+03
 -0.144600E+01 -0.135700E+01  0.290289E+03
 -0.144600E+01 -0.123900E+01  0.291194E+03
 -0.144600E+01 -0.112100E+01  0.292148E+03
 -0.144600E+01 -0.100300E+01  0.293148E+03
 -0.144600E+01 -0.885000E+00  0.294192E+03
 -0.144600E+01 -0.767000E+00  0.295273E+03
 -0.144600E+01 -0.649000E+00  0.296388E+03
 -0.144600E+01 -0.531000E+00  0.297533E+03
 -0.144600E+01 -0.413000E+00  0.298701E+03
 -0.144600E+01 -0.295000E+00  0.299888E+03
 -0.144600E+01 -0.177000E+00  0.301089E+03
 -0.144600E+01 -0.590000E-01  0.302298E+03
 -0.144600E+01  0.590000E-01  0.303510E+03
 -0.144600E+01  0.177000E+00  0.304720E+03
 -0.144600E+01  0.295000E+00  0.305921E+03
 -0.144600E+01  0.413000E+00  0.307110E+03
 -0.144600E+01  0.531000E+00  0.308280E+03
 -0.144600E+01  0.649000E+00  0.309421E+03
 -0.144600E+01  0.767000E+00  0.310471E+03
 -0.144600E+01  0.885000E+00  0.311437E+03
 -0.144600E+01  0.100300E+01  0.312367E+03
 -0.144600E+01  0.112100E+01  0.313263E+03
 -0.144600E+01  0.123900E+01  0.314121E+03
 -0.144600E+01  0.135700E+01  0.314940E+03
 -0.144600E+01  0.147500E+01  0.315717E+03
 -0.144600E+01  0.159300E+01  0.316450E+03
 -0.144600E+01  0.171100E+01  0.317182E+03
 -0.120500E+01 -0.171100E+01  0.284840E+03
 -0.120500E+01 -0.159300E+01  0.285729E+03
 -0.120500E+01 -0.147500E+01  0.286683E+03
 -0.120500E+01 -0.135700E+01  0.287698E+03
 -0.120500E+01 -0.123900E+01  0.288771E+03
 -0.120500E+01 -0.112100E+01  0.289896E+03
 -0.120500E+01 -0.100300E+01  0.290997E+03
 -0.120500E+01 -0.885000E+00  0.292133E+03
 -0.120500E+01 -0.767000E+00  0.293308E+03
 -0.120500E+01 -0.649000E+00  0.294518E+03
 -0.120500E+01 -0.531000E+00  0.295758E+03
 -0.120500E+01 -0.413000E+00  0.297022E+03
 -0.120500E+01 -0.295000E+00  0.298305E+03
 -0.120500E+01 -0.177000E+00  0.299600E+03
 -0.120500E+01 -0.590000E-01  0.300902E+03
 -0.120500E+01  0.590000E-01  0.302206E+03
 -0.120500E+01  0.177000E+00  0.303505E+03
 -0.120500E+01  0.295000E+00  0.304794E+03
 -0.120500E+01  0.413000E+00  0.306066E+03
 -0.120500E+01  0.531000E+00  0.307317E+03
 -0.120500E+01  0.649000E+00  0.308540E+03
 -0.120500E+01  0.767000E+00  0.309721E+03
 -0.120500E+01  0.885000E+00  0.310772E+03
 -0.120500E+01  0.100300E+01  0.311754E+03
 -0.120500E+01  0.112100E+01  0.312698E+03
 -0.120500E+01  0.123900E+01  0.313601E+03
 -0.120500E+01  0.135700E+01  0.314460E+03
 -0.120500E+01  0.147500E+01  0.315274E+03
 -0.120500E+01  0.159300E+01  0.316038E+03
 -0.120500E+01  0.171100E+01  0.316798E+03
 -0.964000E+00 -0.171100E+01  0.287745E+03
 -0.964000E+00 -0.159300E+01  0.288553E+03
 -0.964000E+00 -0.147500E+01  0.289432E+03
 -0.964000E+00 -0.135700E+01  0.290352E+03
 -0.964000E+00 -0.123900E+01  0.291293E+03
 -0.964000E+00 -0.112100E+01  0.292293E+03
 -0.964000E+00 -0.100300E+01  0.293346E+03
 -0.964000E+00 -0.885000E+00  0.294448E+03
 -0.964000E+00 -0.767000E+00  0.295595E+03
 -0.964000E+00 -0.649000E+00  0.296780E+03
 -0.964000E+00 -0.531000E+00  0.297999E+03
 -0.964000E+00 -0.413000E+00  0.299245E+03
 -0.964000E+00 -0.295000E+00  0.300514E+03
 -0.964000E+00 -0.177000E+00  0.301797E+03
 -0.964000E+00 -0.590000E-01  0.303090E+03
 -0.964000E+00  0.590000E-01  0.304385E+03
 -0.964000E+00  0.177000E+00  0.305677E+03
 -0.964000E+00  0.295000E+00  0.306959E+03
 -0.964000E+00  0.413000E+00  0.308225E+03
 -0.964000E+00  0.531000E+00  0.309461E+03
 -0.964000E+00  0.649000E+00  0.310596E+03
 -0.964000E+00  0.767000E+00  0.311643E+03
 -0.964000E+00  0.885000E+00  0.312656E+03
 -0.964000E+00  0.100300E+01  0.313631E+03
 -0.964000E+00  0.112100E+01  0.314565E+03
 -0.964000E+00  0.123900E+01  0.315454E+03
 -0.964000E+00  0.135700E+01  0.316296E+03
 -0.964000E+00  0.147500E+01  0.317088E+03
 -0.964000E+00  0.159300E+01  0.317828E+03
 -0.964000E+00  0.171100E+01  0.318560E+03
 -0.723000E+00 -0.171100E+01  0.284853E+03
 -0.723000E+00 -0.159300E+01  0.285764E+03
 -0.723000E+00 -0.147500E+01  0.286748E+03
 -0.723000E+00 -0.135700E+01  0.287801E+03
 -0.723000E+00 -0.123900E+01  0.288920E+03
 -0.723000E+00 -0.112100E+01  0.290088E+03
 -0.723000E+00 -0.100300E+01  0.291240E+03
 -0.723000E+00 -0.885000E+00  0.292438E+03
 -0.723000E+00 -0.767000E+00  0.293681E+03
 -0.723000E+00 -0.649000E+00  0.294962E+03
 -0.723000E+00 -0.531000E+00  0.296278E+03
 -0.723000E+00 -0.413000E+00  0.297620E+03
 -0.723000E+00 -0.295000E+00  0.298983E+03
 -0.723000E+00 -0.177000E+00  0.300361E+03
 -0.723000E+00 -0.590000E-01  0.301746E+03
 -0.723000E+00  0.590000E-01  0.303132E+03
 -0.723000E+00  0.177000E+00  0.304513E+03
 -0.723000E+00  0.295000E+00  0.305881E+03
 -0.723000E+00  0.413000E+00  0.307230E+03
 -0.723000E+00  0.531000E+00  0.308552E+03
 -0.723000E+00  0.649000E+00  0.309829E+03
 -0.723000E+00  0.767000E+00  0.310958E+03
 -0.723000E+00  0.885000E+00  0.312027E+03
 -0.723000E+00  0.100300E+01  0.313055E+03
