    -0.6025    1.4610  755.7715  754.3740  752.8894  751.3164  749.6658  747.9386  745.9706  743.7011  741.3715  738.9859  736.5605  734.0997  731.6203  729.1269  726.6364  724.1527  721.6927  719.2591  716.8687  714.5225  712.2366  710.0108  707.8596  705.7979  703.4167
   700.9454  698.5959  696.3616  694.2584  692.1613   -0.3615    1.4610  755.7709  754.3724  752.8865  751.3118  749.6593  747.9300  745.9581  743.6857  741.3529  738.9641  736.5353  734.0711  731.5885  729.0916  726.5977  724.1105  721.6468  719.2094  716.8148  714.4643
   712.1737  709.9427  707.7862  705.7200  703.3089  700.8297  698.4722  696.2306  694.1205  692.0176   -0.1205    1.4610  755.7300  754.2915  752.7669  751.1554  749.4683  747.7073  745.6482  743.3403  740.9732  738.5513  736.0906  733.5955  731.0828  728.5569  726.0348
   723.5205  721.0307  718.5682  716.1494  713.7762  711.4639  709.2135  707.0464  704.8182  702.3045  699.8097  697.4373  695.1810  693.0571  690.9377    0.1205    1.4610  750.7235  749.3660  747.9227  746.2687  744.3012  742.2411  740.1030  737.8901  735.6178  733.2896
   730.9220  728.5190  726.0977  723.6617  721.2283  718.8008  716.3963  714.0171  711.6796  709.3850  707.1548  704.8517  702.2183  699.5886  697.0699  694.6591  692.3686  690.1915  688.1446  686.0949    0.3615    1.4610  750.7031  749.3257  747.8628  746.1725  744.1825
   742.1014  739.9430  737.7101  735.4178  733.0699  730.6828  728.2604  725.8198  723.3649  720.9130  718.4674  716.0451  713.6488  711.2949  708.9846  706.7432  704.3299  701.6466  699.0031  696.4709  694.0467  691.7424  689.5515  687.4910  685.4265    0.6025    1.4610
   750.7032  749.3262  747.8639  746.1735  744.1839  742.1032  739.9450  737.7125  735.4208  733.0736  730.6871  728.2654  725.8256  723.3715  720.9202  718.4751  716.0532  713.6569  711.3027  708.9915  706.7489  704.3340  701.6484  699.0023  696.4671  694.0395  691.7318
   689.5371  687.4729  685.4045   -0.9640    1.2523  755.7715  754.3737  752.8888  751.3155  749.6646  747.9371  745.9689  743.6991  741.3693  738.9836  736.5583  734.0976  731.6186  729.1256  726.6355  724.1521  721.6922  719.2587  716.8677  714.5209  712.2337  710.0064
   707.8532  705.7896  703.4039  700.9291  698.5761  696.3387  694.2325  692.1331   -0.7230    1.2523  755.7576  754.3368  752.8204  751.2074  749.5094  747.7283  745.6403  743.2912  740.8771  738.4033  735.8871  733.3343  730.7628  728.1782  725.5986  723.0288  720.4865
   717.9756  715.5132  713.1016  710.7569  708.4794  706.2964  703.8798  701.2921  698.7957  696.4323  694.1957  692.1019  690.0254   -0.4820    1.2523  755.7571  754.3355  752.8180  751.2042  749.5053  747.7234  745.6336  743.2836  740.8686  738.3936  735.8760  733.3214
   730.7477  728.1603  725.5772  723.0032  720.4560  717.9393  715.4704  713.0518  710.6995  708.4141  706.2243  703.7823  701.1790  698.6742  696.3030  694.0594  691.9596  689.8769   -0.2410    1.2523  755.7364  754.2946  752.7574  751.1244  749.4073  747.6085  745.4732
   743.1043  740.6710  738.1784  735.6439  733.0731  730.4836  727.8814  725.2842  722.6967  720.1369  717.6083  715.1283  712.6990  710.3370  708.0432  705.8509  703.3078  700.6738  698.1618  695.7834  693.5323  691.4241  689.3309    0.0000    1.2523  750.7500  749.4088
   747.9719  746.3224  744.3410  742.2541  740.0801  737.8237  735.5012  733.1173  730.6892  728.2224  725.7346  723.2309  720.7294  718.2347  715.7647  713.3225  710.9259  708.5765  706.3048  703.7538  700.9975  698.3267  695.7774  693.3466  691.0473  688.8729  686.8405
   684.8186    0.2410    1.2523  750.6901  749.2911  747.7988  746.0475  744.0028  741.8593  739.6316  737.3238  734.9519  732.5210  730.0484  727.5393  725.0118  722.4708  719.9347  717.4079  714.9083  712.4392  710.0181  707.6495  705.2989  702.5179  699.7252  697.0402
   694.4776  692.0339  689.7215  687.5333  685.4872  683.4477    0.4820    1.2523  750.6894  749.2894  747.7956  746.0415  743.9945  741.8483  739.6176  737.3064  734.9308  732.4959  730.0188  727.5047  724.9718  722.4248  719.8823  717.3485  714.8415  712.3647  709.9354
   707.5593  705.1787  702.3804  699.5785  696.8851  694.3149  691.8644  689.5462  687.3530  685.3022  683.2572    0.7230    1.2523  750.6889  749.2880  747.7932  746.0385  743.9908  741.8441  739.6134  737.3023  734.9273  732.4933  730.0175  727.5053  724.9746  722.4305
   719.8911  717.3608  714.8576  712.3848  709.9595  707.5871  705.2182  702.4265  699.6276  696.9364  694.3675  691.9175  689.5989  687.4046  685.3523  683.3063    0.9640    1.2523  750.7030  749.3253  747.8623  746.1714  744.1808  742.0992  739.9399  737.7063  735.4132
   733.0646  730.6766  728.2535  725.8122  723.3566  720.9038  718.4574  716.0342  713.6367  711.2814  708.9695  706.7265  704.3068  701.6197  698.9738  696.4393  694.0126  691.7061  689.5126  687.4495  685.3818   -1.0845    1.0436  755.7715  754.3740  752.8893  751.3163
   749.6655  747.9380  745.9700  743.6998  741.3693  738.9826  736.5559  734.0936  731.6126  729.1175  726.6252  724.1396  721.6777  719.2423  716.8498  714.5019  712.2142  709.9866  707.8339  705.7711  703.3814  700.9086  698.5581  696.3237  694.2214  692.1266   -0.8435
     1.0436  755.7573  754.3362  752.8194  751.2061  749.5080  747.7270  745.6386  743.2896  740.8755  738.4014  735.8844  733.3301  730.7565  728.1688  725.5854  723.0107  720.4629  717.9457  715.4764  713.0575  710.7054  708.4206  706.2318  703.7933  701.1941  698.6940
   696.3288  694.0924  692.0011  689.9285   -0.6025    1.0436  755.7464  754.3072  752.7651  751.1201  749.3841  747.5598  745.3747  742.9615  740.4790  737.9332  735.3423  732.7128  730.0636  727.4010  724.7437  722.0978  719.4818  716.9001  714.3707  711.8964  709.4942
   707.1709  704.7946  702.0939  699.4373  696.9112  694.5280  692.2809  690.1862  688.1156   -0.3615    1.0436  755.7462  754.3066  752.7637  751.1174  749.3793  747.5523  745.3608  742.9429  740.4550  737.9032  735.3055  732.6686  730.0115  727.3402  724.6739  722.0182
   719.3916  716.7988  714.2576  711.7710  709.3555  707.0199  704.5935  701.8632  699.1901  696.6478  694.2489  691.9874  689.8802  687.7983   -0.1205    1.0436  755.7058  754.2267  752.6456  750.9626  749.1901  747.3315  745.0524  742.5984  740.0756  737.4900  734.8596
   732.1911  729.5034  726.8025  724.1074  721.4242  718.7710  716.1527  713.5872  711.0776  708.6413  706.2943  703.6852  700.8784  698.1909  695.6353  693.2243  690.9509  688.8322  686.7355    0.1205    1.0436  750.7183  749.3382  747.8562  746.1211  744.0686  741.9074
