     0.0000    0.0000  718.8938  744.0878  768.6965  792.4848  815.2284  836.7189  856.7640  875.1780  891.7888  906.4414  918.9997  929.3436  937.3749  943.0227  946.2392  946.9990  945.3014  941.1690  934.6491  925.8033  914.7109  901.4929  886.2900  869.2571  850.5699  830.4163  809.0046  786.5585  763.3549  740.2451
     0.0000    0.0000  718.8946  744.0887  768.6976  792.4861  815.2300  836.7208  856.7664  875.1809  891.7922  906.4453  919.0042  929.3487  937.3805  943.0289  946.2458  947.0062  945.3091  941.1772  934.6579  925.8124  914.7204  901.5028  886.3002  869.2675  850.5803  830.4269  809.0153  786.5694  763.3666  740.2596
     0.0000    0.0000  718.9064  744.1125  768.7319  792.5297  815.2822  836.7818  856.8366  875.2600  891.8799  906.5414  919.1081  929.4590  937.4969  943.1509  946.3730  947.1380  945.4449  941.3167  934.8007  925.9537  914.8607  901.6430  886.4405  869.4079  850.7208  830.5672  809.1559  786.7114  763.5195  740.4417
     0.0000    0.0000  720.4377  745.6027  770.1603  793.9055  816.6244  838.1028  858.1387  876.5439  893.1463  907.7898  920.3328  930.6568  938.6689  944.2972  947.4935  948.2325  946.5139  942.3599  935.7992  926.9023  915.7699  902.5175  887.2835  870.2217  851.5079  831.3301  809.8991  787.4433  764.3017  741.3430
     0.0000    0.0000  720.4444  745.6151  770.1776  793.9278  816.6518  838.1352  858.1762  876.5863  893.1935  907.8415  920.3884  930.7160  938.7314  944.3628  947.5617  948.3031  946.5868  942.4339  935.8728  926.9763  915.8447  902.5930  887.3594  870.2978  851.5841  831.4065  809.9760  787.5216  764.3887  741.4469
     0.0000    0.0000  720.4448  745.6155  770.1781  793.9284  816.6525  838.1361  858.1774  876.5877  893.1951  907.8434  920.3904  930.7182  938.7338  944.3653  947.5645  948.3061  946.5900  942.4372  935.8760  926.9795  915.8479  902.5963  887.3630  870.3017  851.5883  831.4110  809.9807  787.5266  764.3949  741.4546
     0.0000    0.0000  718.8935  744.0875  768.6963  792.4845  815.2281  836.7185  856.7636  875.1775  891.7882  906.4407  918.9990  929.3428  937.3741  943.0219  946.2383  946.9981  945.3004  941.1679  934.6480  925.8022  914.7099  901.4920  886.2891  869.2563  850.5691  830.4156  809.0040  786.5579  763.3544  740.2440
     0.0000    0.0000  722.6650  750.4740  777.6369  803.8931  828.9944  852.7099  874.8258  895.1360  913.4498  929.5957  943.4232  954.7994  963.6161  969.7948  973.2822  974.0506  972.0986  967.4517  960.1624  950.2946  937.9437  923.2436  906.3487  887.4297  866.6807  844.3097  820.5461  795.6347  769.8580  744.0087
     0.0000    0.0000  722.6661  750.4752  777.6382  803.8946  828.9961  852.7118  874.8280  895.1385  913.4526  929.5988  943.4266  954.8030  963.6200  969.7990  973.2867  974.0553  972.1036  967.4569  960.1676  950.3002  937.9494  923.2495  906.3548  887.4363  866.6878  844.3171  820.5539  795.6429  769.8666  744.0176
     0.0000    0.0000  722.6722  750.4874  777.6557  803.9169  829.0228  852.7431  874.8642  895.1795  913.4982  929.6490  943.4811  954.8612  963.6816  969.8637  973.3544  974.1256  972.1764  967.5319  960.2446  950.3764  938.0254  923.3255  906.4307  887.5120  866.7634  844.3927  820.6296  795.7192  769.9462  744.1154
     0.0000    0.0000  724.1975  751.9661  779.0677  805.2713  830.3391  854.0338  876.1319  896.4249  914.7225  930.8521  944.6578  956.0084  964.8006  970.9549  974.4178  975.1613  973.1850  968.5132  961.1795  951.2631  938.8743  924.1409  907.2154  888.2679  867.4929  845.0979  821.3146  796.3908  770.6454  744.9239
     0.0000    0.0000  724.2147  751.9999  779.1156  805.3333  830.4148  854.1229  876.2340  896.5396  914.8491  930.9897  944.8047  956.1637  964.9635  971.1246  974.5932  975.3416  973.3696  968.6983  961.3617  951.4442  939.0546  924.3199  907.3931  888.4444  867.6683  845.2726  821.4892  796.5674  770.8399  745.1548
     0.0000    0.0000  724.2155  752.0008  779.1167  805.3347  830.4168  854.1256  876.2376  896.5441  914.8546  930.9964  944.8125  956.1726  964.9736  971.1359  974.6057  975.3553  973.3846  968.7144  961.3788  951.4621  939.0734  924.3395  907.4134  888.4654  867.6898  845.2946  821.5117  796.5905  770.8663  745.1870
     0.0000    0.0000  724.2157  752.0011  779.1169  805.3349  830.4170  854.1258  876.2377  896.5440  914.8544  930.9959  944.8117  956.1714  964.9719  971.1337  974.6031  975.3523  973.3811  968.7106  961.3749  951.4579  939.0689  924.3349  907.4087  888.4607  867.6851  845.2898  821.5068  796.5856  770.8607  745.1804
     0.0000    0.0000  720.4447  745.6155  770.1780  793.9284  816.6525  838.1362  858.1775  876.5880  893.1955  907.8439  920.3911  930.7191  938.7349  944.3667  947.5660  948.3079  946.5920  942.4395  935.8786  926.9825  915.8512  902.5997  887.3665  870.3054  851.5921  831.4150  809.9848  787.5307  764.3993  741.4595
     0.0000    0.0000  718.8938  744.0878  768.6965  792.4848  815.2284  836.7188  856.7639  875.1778  891.7884  906.4409  918.9992  929.3430  937.3742  943.0219  946.2382  946.9979  945.3001  941.1675  934.6474  925.8017  914.7096  901.4918  886.2891  869.2563  850.5690  830.4153  809.0033  786.5569  763.3524  740.2421
     0.0000    0.0000  722.6653  750.4743  777.6372  803.8935  828.9949  852.7104  874.8265  895.1368  913.4507  929.5969  943.4245  954.8010  963.6180  969.7969  973.2847  974.0534  972.1018  967.4552  960.1661  950.2989  937.9484  923.2486  906.3539  887.4352  866.6865  844.3156  820.5520  795.6408  769.8642  744.0151
     0.0000    0.0000  725.5990  755.4420  784.5914  812.7674  839.7027  865.1489  888.8760  910.6615  930.3005  947.6087  962.4242  974.6042  984.0328  990.6255  994.3250  995.1010  992.9525  987.9066  980.0193  969.3572  956.0285  940.1766  921.9663  901.5813  879.2300  855.1358  829.5445  802.7180  774.9522  746.9935
     0.0000    0.0000  725.6002  755.4434  784.5931  812.7694  839.7051  865.1519  888.8797  910.6660  930.3060  947.6153  962.4318  974.6130  984.0429  990.6370  994.3377  995.1151  992.9679  987.9233  980.0373  969.3763  956.0491  940.1990  921.9904  901.6070  879.2571  855.1640  829.5737  802.7479  774.9830  747.0278
     0.0000    0.0000  725.6119  755.4670  784.6272  812.8127  839.7569  865.2126  888.9494  910.7445  930.3930  947.7104  962.5346  974.7220  984.1576  990.7569  994.4623  995.2437  993.0999  988.0584  980.1739  969.5105  956.1821  940.3311  922.1216  901.7372  879.3865  855.2926  829.7021  802.8772  775.1164  747.1919
     0.0000    0.0000  727.1375  756.9454  786.0379  814.1659  841.0727  866.5033  890.2170  911.9898  931.6168  948.9127  963.7095  975.8668  985.2734  991.8438  995.5201  996.2724  994.1004  989.0275  981.0914  970.3824  957.0170  941.1314  922.8902  902.4763  880.0986  855.9800  830.3688  803.5298  775.7874  747.9736
     0.0000    0.0000  727.1489  756.9678  786.0696  814.2070  841.1231  866.5627  890.2852  912.0665  931.7018  949.0052  963.8085  975.9717  985.3837  991.9588  995.6392  996.3951  994.2264  989.1532  981.2164  970.5072  957.1417  941.2560  923.0145  902.6002  880.2220  856.1029  830.4917  803.6538  775.9223  748.1339
     0.0000    0.0000  727.1491  756.9682  786.0700  814.2075  841.1237  866.5634  890.2861  912.0676  931.7029  949.0064  963.8096  975.9727  985.3844  991.9594  995.6396  996.3953  994.2265  989.1532  981.2161  970.5067  957.1411  941.2550  923.0131  902.5983  880.2196  856.1003  830.4888  803.6507  775.9195  748.1319
     0.0000    0.0000  724.2159  752.0013  779.1171  805.3352  830.4173  854.1263  876.2383  896.5449  914.8555  930.9972  944.8133  956.1734  964.9742  971.1363  974.6060  975.3554  973.3845  968.7142  961.3785  951.4617  939.0730  924.3392  907.4131  888.4652  867.6897  845.2944  821.5116  796.5904  770.8659  745.1863
     0.0000    0.0000  720.4449  745.6157  770.1782  793.9285  816.6526  838.1364  858.1776  876.5881  893.1956  907.8440  920.3912  930.7192  938.7349  944.3666  947.5659  948.3078  946.5918  942.4393  935.8784  926.9823  915.8508  902.5990  887.3654  870.3038  851.5900  831.4123  809.9818  787.5275  764.3954  741.4562
     0.0000    0.0000  718.8940  744.0881  768.6968  792.4851  815.2287  836.7191  856.7642  875.1781  891.7887  906.4412  918.9995  929.3432  937.3744  943.0222  946.2386  946.9983  945.3005  941.1679  934.6479  925.8022  914.7100  901.4923  886.2897  869.2571  850.5700  830.4166  809.0049  786.5586  763.3541  740.2421
     0.0000    0.0000  722.6655  750.4745  777.6374  803.8937  828.9951  852.7106  874.8267  895.1370  913.4510  929.5972  943.4250  954.8016  963.6187  969.7979  973.2858  974.0547  972.1033  967.4569  960.1679  950.3002  937.9493  923.2494  906.3548  887.4362  866.6875  844.3166  820.5532  795.6420  769.8657  744.0174
     0.0000    0.0000  725.5997  755.4427  784.5923  812.7685  839.7039  865.1504  888.8777  910.6635  930.3029  947.6115  962.4274  974.6079  984.0370  990.6303  994.3302  995.1068  992.9587  987.9132  980.0264  969.3647  956.0364  940.1850  921.9753  901.5911  879.2407  855.1471  829.5566  802.7306  774.9654  747.0080
     0.0000    0.0000  728.9527  761.1203  792.5403  822.9103  851.9416  879.3661  904.9345  928.4061  949.5597  968.1962  984.1407  997.2393 1007.3671 1014.4327 1018.3740 1019.1584 1016.7846 1011.2822 1002.7105  991.1402  976.6947  959.5268  939.8137  917.7534  893.5710  867.5072  839.8274  810.8127  780.7764  750.4252
     0.0000    0.0000  728.9544  761.1223  792.5427  822.9134  851.9454  879.3709  904.9404  928.4135  949.5686  968.2067  984.1528  997.2531 1007.3825 1014.4498 1018.3928 1019.1788 1016.8066 1011.3057 1002.7354  991.1665  976.7223  959.5559  939.8441  917.7852  893.6040  867.5415  839.8628  810.8494  780.8147  750.4706
     0.0000    0.0000  728.9710  761.1565  792.5923  822.9762  852.0203  879.4585  905.0408  928.5262  949.6932  968.3427  984.2993  997.4081 1007.5455 1014.6200 1018.5693 1019.3609 1016.9934 1011.4970 1002.9268  991.3551  976.9105  959.7438  940.0316  917.9721  893.7903  867.7269  840.0478  811.0348  781.0045  750.6998
     0.0000    0.0000  730.4956  762.6332  793.9999  824.3263  853.3338  880.7469  906.3059  929.7686  950.9139  969.5414  985.4700  998.5482 1008.6560 1015.7009 1019.6202 1020.3815 1017.9852 1012.4517 1003.8282  992.2132  977.7310  960.5287  940.7839  918.6942  894.4846  868.3961  840.6960  811.6685  781.6481  751.4529
     0.0000    0.0000  730.5014  762.6446  794.0160  824.3471  853.3594  880.7772  906.3407  929.8078  950.9573  969.5886  985.5203  998.6013 1008.7116 1015.7585 1019.6795 1020.4424 1018.0475 1012.5128 1003.8884  992.2725  977.7895  960.5863  940.8405  918.7498  894.5397  868.4505  840.7499  811.7225  781.7076  751.5264
