    1 4.227314
    2 4.230906
    3 4.238259
    4 4.245548
    5 4.252685
    6 4.259884
    7 4.267871
    8 4.276769
    9 4.285573
   10 4.294572
   11 4.303525
   12 4.312733
   13 4.321923
   14 4.331387
   15 4.340845
   16 4.350577
   17 4.360310
   18 4.370308
   19 4.380344
   20 4.390684
   21 4.401014
   22 4.412438
   23 4.425592
   24 4.439766
   25 4.453806
   26 4.467789
   27 4.481472
   28 4.495014
   29 4.508169
   30 4.521506
   31 4.528161
