 -0.144600E+01 -0.177000E+01  0.157079E+01  0.433527E+01
 -0.144600E+01 -0.165200E+01  0.157079E+01  0.433899E+01
 -0.144600E+01 -0.153400E+01  0.157076E+01  0.434651E+01
 -0.144600E+01 -0.141600E+01  0.157071E+01  0.435453E+01
 -0.144600E+01 -0.129800E+01  0.157067E+01  0.436373E+01
 -0.144600E+01 -0.118000E+01  0.157065E+01  0.437382E+01
 -0.144600E+01 -0.106200E+01  0.157064E+01  0.438437E+01
 -0.144600E+01 -0.944000E+00  0.157063E+01  0.439541E+01
 -0.144600E+01 -0.826000E+00  0.157061E+01  0.440688E+01
 -0.144600E+01 -0.708000E+00  0.157059E+01  0.441853E+01
 -0.144600E+01 -0.590000E+00  0.157058E+01  0.443038E+01
 -0.144600E+01 -0.472000E+00  0.157056E+01  0.444228E+01
 -0.144600E+01 -0.354000E+00  0.157055E+01  0.445425E+01
 -0.144600E+01 -0.236000E+00  0.157054E+01  0.446616E+01
 -0.144600E+01 -0.118000E+00  0.157054E+01  0.447805E+01
 -0.144600E+01 -0.777156E-15  0.157054E+01  0.448978E+01
 -0.144600E+01  0.118000E+00  0.157054E+01  0.450140E+01
 -0.144600E+01  0.236000E+00  0.157055E+01  0.451280E+01
 -0.144600E+01  0.354000E+00  0.157056E+01  0.452401E+01
 -0.144600E+01  0.472000E+00  0.157057E+01  0.453493E+01
 -0.144600E+01  0.590000E+00  0.157058E+01  0.454548E+01
 -0.144600E+01  0.708000E+00  0.157060E+01  0.455667E+01
 -0.144600E+01  0.826000E+00  0.157061E+01  0.456944E+01
 -0.144600E+01  0.944000E+00  0.157063E+01  0.458294E+01
 -0.144600E+01  0.106200E+01  0.157064E+01  0.459646E+01
 -0.144600E+01  0.118000E+01  0.157065E+01  0.460991E+01
 -0.144600E+01  0.129800E+01  0.157066E+01  0.462318E+01
 -0.144600E+01  0.141600E+01  0.157069E+01  0.463619E+01
 -0.144600E+01  0.153400E+01  0.157072E+01  0.464893E+01
 -0.144600E+01  0.165200E+01  0.157075E+01  0.466177E+01
