 -0.602500E+00  0.146098E+01  0.187300E+01  0.242902E-03
 -0.361500E+00  0.146098E+01  0.359599E+01  0.180828E-03
 -0.120500E+00  0.146098E+01  0.498813E+01  0.192637E-03
  0.120500E+00  0.146098E+01  0.329047E+01  0.459511E-03
  0.361500E+00  0.146098E+01  0.407630E+01  0.288849E-03
  0.602500E+00  0.146098E+01  0.257477E+01  0.277254E-03
 -0.964000E+00  0.125227E+01  0.229372E+01  0.218594E-03
 -0.723000E+00  0.125227E+01  0.559414E+01  0.145209E-03
 -0.482000E+00  0.125227E+01  0.506417E+01  0.301806E-03
 -0.241000E+00  0.125227E+01  0.481504E+01  0.424824E-03
  0.000000E+00  0.125227E+01  0.374118E+01  0.349531E-03
  0.241000E+00  0.125227E+01  0.340624E+01  0.516661E-03
  0.482000E+00  0.125227E+01  0.313564E+01  0.486680E-03
  0.723000E+00  0.125227E+01  0.354318E+01  0.494408E-03
  0.964000E+00  0.125227E+01  0.536568E+01  0.167737E-03
 -0.108450E+01  0.104356E+01  0.600795E+01  0.185415E-03
 -0.843500E+00  0.104356E+01  0.501488E+01  0.201974E-03
 -0.602500E+00  0.104356E+01  0.553964E+01  0.654730E-03
 -0.361500E+00  0.104356E+01  0.412753E+01  0.338611E-03
 -0.120500E+00  0.104356E+01  0.321958E+01  0.121324E-03
  0.120500E+00  0.104356E+01  0.376397E+01  0.628276E-03
  0.361500E+00  0.104356E+01  0.385553E+01  0.616109E-03
  0.602500E+00  0.104356E+01  0.352972E+01  0.564324E-03
  0.843500E+00  0.104356E+01  0.511815E+01  0.604836E-03
  0.108450E+01  0.104356E+01  0.419631E+01  0.585032E-03
 -0.120500E+01  0.834848E+00  0.538551E+01  0.386269E-03
 -0.964000E+00  0.834848E+00  0.472064E+01  0.245751E-03
 -0.723000E+00  0.834848E+00  0.592089E+01  0.513465E-03
 -0.482000E+00  0.834848E+00  0.452200E+01  0.205595E-03
 -0.241000E+00  0.834848E+00  0.340054E+01  0.315032E-03
