29344.5427	87742.06113	145267.7756	201350.1115	255431.8352	306975.5918	355469.243	400430.9566	441413.9936	478011.1472	509858.7883	536640.4794	558090.1181	573994.5807	584195.8409	588592.5391	587140.9898	579855.6155	566808.8037	548130.1872	524005.3565	494674.0156	460427.6004	421606.3828	378596.0898	331824.0712	281755.0531	228886.5206	173743.7746	116874.7129
29344.5427	87742.06113	145267.7756	201350.1115	255431.8352	306975.5918	355469.243	400430.9566	441413.9936	478011.1472	509858.7883	536640.4794	558090.1181	573994.5807	584195.8409	588592.5391	587140.9898	579855.6155	566808.8037	548130.1872	524005.3565	494674.0156	460427.6004	421606.3828	378596.0898	331824.0712	281755.0531	228886.5206	173743.7746	116874.7129
29344.5427	87742.06113	145267.7756	201350.1115	255431.8352	306975.5918	355469.243	400430.9566	441413.9936	478011.1472	509858.7883	536640.4794	558090.1181	573994.5807	584195.8409	588592.5391	587140.9898	579855.6155	566808.8037	548130.1872	524005.3565	494674.0156	460427.6004	421606.3828	378596.0898	331824.0712	281755.0531	228886.5206	173743.7746	116874.7129
29344.5427	87742.06113	145267.7756	201350.1115	255431.8352	306975.5918	355469.243	400430.9566	441413.9936	478011.1472	509858.7883	536640.4794	558090.1181	573994.5807	584195.8409	588592.5391	587140.9898	579855.6155	566808.8037	548130.1872	524005.3565	494674.0156	460427.6004	421606.3828	378596.0898	331824.0712	281755.0531	228886.5206	173743.7746	116874.7129
29344.5427	87742.06113	145267.7756	201350.1115	255431.8352	306975.5918	355469.243	400430.9566	441413.9936	478011.1472	509858.7883	536640.4794	558090.1181	573994.5807	584195.8409	588592.5391	587140.9898	579855.6155	566808.8037	548130.1872	524005.3565	494674.0156	460427.6004	421606.3828	378596.0898	331824.0712	281755.0531	228886.5206	173743.7746	116874.7129
29344.5427	87742.06113	145267.7756	201350.1115	255431.8352	306975.5918	355469.243	400430.9566	441413.9936	478011.1472	509858.7883	536640.4794	558090.1181	573994.5807	584195.8409	588592.5391	587140.9898	579855.6155	566808.8037	548130.1872	524005.3565	494674.0156	460427.6004	421606.3828	378596.0898	331824.0712	281755.0531	228886.5206	173743.7746	116874.7129
29344.5427	87742.06113	145267.7756	201350.1115	255431.8352	306975.5918	355469.243	400430.9566	441413.9936	478011.1472	509858.7883	536640.4794	558090.1181	573994.5807	584195.8409	588592.5391	587140.9898	579855.6155	566808.8037	548130.1872	524005.3565	494674.0156	460427.6004	421606.3828	378596.0898	331824.0712	281755.0531	228886.5206	173743.7746	116874.7129
44016.81406	131613.0917	217901.6634	302025.1672	383147.7529	460463.3878	533203.8646	600646.435	662120.9905	717016.7207	764788.1825	804960.7192	837135.177	860991.871	876293.7614	882888.8087	880711.4848	869783.4233	850213.2054	822195.2807	786008.0347	742011.0234	690641.4007	632409.5742	567894.1348	497736.1068	422632.5796	343329.7808	260615.6619	175312.0693
44016.81406	131613.0917	217901.6634	302025.1672	383147.7529	460463.3878	533203.8646	600646.435	662120.9905	717016.7207	764788.1825	804960.7192	837135.177	860991.871	876293.7614	882888.8087	880711.4848	869783.4233	850213.2054	822195.2807	786008.0347	742011.0234	690641.4007	632409.5742	567894.1348	497736.1068	422632.5796	343329.7808	260615.6619	175312.0693
44016.81406	131613.0917	217901.6634	302025.1672	383147.7529	460463.3878	533203.8646	600646.435	662120.9905	717016.7207	764788.1825	804960.7192	837135.177	860991.871	876293.7614	882888.8087	880711.4848	869783.4233	850213.2054	822195.2807	786008.0347	742011.0234	690641.4007	632409.5742	567894.1348	497736.1068	422632.5796	343329.7808	260615.6619	175312.0693
44016.81406	131613.0917	217901.6634	302025.1672	383147.7529	460463.3878	533203.8646	600646.435	662120.9905	717016.7207	764788.1825	804960.7192	837135.177	860991.871	876293.7614	882888.8087	880711.4848	869783.4233	850213.2054	822195.2807	786008.0347	742011.0234	690641.4007	632409.5742	567894.1348	497736.1068	422632.5796	343329.7808	260615.6619	175312.0693
44016.81406	131613.0917	217901.6634	302025.1672	383147.7529	460463.3878	533203.8646	600646.435	662120.9905	717016.7207	764788.1825	804960.7192	837135.177	860991.871	876293.7614	882888.8087	880711.4848	869783.4233	850213.2054	822195.2807	786008.0347	742011.0234	690641.4007	632409.5742	567894.1348	497736.1068	422632.5796	343329.7808	260615.6619	175312.0693
44016.81406	131613.0917	217901.6634	302025.1672	383147.7529	460463.3878	533203.8646	600646.435	662120.9905	717016.7207	764788.1825	804960.7192	837135.177	860991.871	876293.7614	882888.8087	880711.4848	869783.4233	850213.2054	822195.2807	786008.0347	742011.0234	690641.4007	632409.5742	567894.1348	497736.1068	422632.5796	343329.7808	260615.6619	175312.0693
44016.81406	131613.0917	217901.6634	302025.1672	383147.7529	460463.3878	533203.8646	600646.435	662120.9905	717016.7207	764788.1825	804960.7192	837135.177	860991.871	876293.7614	882888.8087	880711.4848	869783.4233	850213.2054	822195.2807	786008.0347	742011.0234	690641.4007	632409.5742	567894.1348	497736.1068	422632.5796	343329.7808	260615.6619	175312.0693
29344.5427	87742.06113	145267.7756	201350.1115	255431.8352	306975.5918	355469.243	400430.9566	441413.9936	478011.1472	509858.7883	536640.4794	558090.1181	573994.5807	584195.8409	588592.5391	587140.9898	579855.6155	566808.8037	548130.1872	524005.3565	494674.0156	460427.6004	421606.3828	378596.0898	331824.0712	281755.0531	228886.5206	173743.7746	116874.7129
