 -0.144600E+01 -0.177000E+01  0.157076E+01  0.429414E+01
 -0.144600E+01 -0.165200E+01  0.157071E+01  0.429882E+01
 -0.144600E+01 -0.153400E+01  0.157062E+01  0.430855E+01
 -0.144600E+01 -0.141600E+01  0.157053E+01  0.432053E+01
 -0.144600E+01 -0.129800E+01  0.157044E+01  0.433446E+01
 -0.144600E+01 -0.118000E+01  0.157036E+01  0.434953E+01
 -0.144600E+01 -0.106200E+01  0.157028E+01  0.436534E+01
 -0.144600E+01 -0.944000E+00  0.157022E+01  0.438204E+01
 -0.144600E+01 -0.826000E+00  0.157016E+01  0.439934E+01
 -0.144600E+01 -0.708000E+00  0.157011E+01  0.441733E+01
 -0.144600E+01 -0.590000E+00  0.157007E+01  0.443575E+01
 -0.144600E+01 -0.472000E+00  0.157005E+01  0.445463E+01
 -0.144600E+01 -0.354000E+00  0.157005E+01  0.447379E+01
 -0.144600E+01 -0.236000E+00  0.157005E+01  0.449312E+01
 -0.144600E+01 -0.118000E+00  0.157007E+01  0.451282E+01
 -0.144600E+01 -0.777156E-15  0.157006E+01  0.453584E+01
 -0.144600E+01  0.118000E+00  0.157003E+01  0.456182E+01
 -0.144600E+01  0.236000E+00  0.157000E+01  0.458790E+01
 -0.144600E+01  0.354000E+00  0.157000E+01  0.461367E+01
 -0.144600E+01  0.472000E+00  0.157003E+01  0.463881E+01
 -0.144600E+01  0.590000E+00  0.157008E+01  0.466335E+01
 -0.144600E+01  0.708000E+00  0.157014E+01  0.468699E+01
 -0.144600E+01  0.826000E+00  0.157022E+01  0.470984E+01
 -0.144600E+01  0.944000E+00  0.157030E+01  0.473159E+01
 -0.144600E+01  0.106200E+01  0.157041E+01  0.475237E+01
 -0.144600E+01  0.118000E+01  0.157052E+01  0.477192E+01
 -0.144600E+01  0.129800E+01  0.157065E+01  0.479041E+01
 -0.144600E+01  0.141600E+01  0.157077E+01  0.480749E+01
 -0.144600E+01  0.153400E+01  0.157088E+01  0.482299E+01
 -0.144600E+01  0.165200E+01  0.157094E+01  0.484042E+01
 -0.144600E+01  0.177000E+01  0.157096E+01  0.485031E+01
