   -0.00200  -0.00006  -0.00006  -0.00017  -0.00028  -0.00037  -0.00050  -0.00062  -0.00080  -0.00096  -0.00117  -0.00137  -0.00161  -0.00183  -0.00208  -0.00229  -0.00251  -0.00269  -0.00285  -0.00296  -0.00302  -0.00301  -0.00295  -0.00282  -0.00263  -0.00238
   -0.00207  -0.00171  -0.00132  -0.00091  -0.00050  -0.00012   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  -0.00002  -0.00002   0.00007   0.00019   0.00028   0.00043   0.00053   0.00070   0.00081   0.00099
    0.00109   0.00124   0.00129   0.00136   0.00131   0.00143   0.00156   0.00224   0.00256   0.00271   0.00275   0.00268   0.00253   0.00227   0.00197   0.00152   0.00105   0.00044  -0.00019  -0.00072  -0.00141   0.00000   0.00000   0.00011   0.00030   0.00043
    0.00062   0.00070   0.00083   0.00083   0.00087   0.00077   0.00070   0.00046   0.00025  -0.00013  -0.00031  -0.00053  -0.00012  -0.00009  -0.00011  -0.00026  -0.00037  -0.00054  -0.00067  -0.00084  -0.00099  -0.00114  -0.00128  -0.00145  -0.00138  -0.00155
    0.00005   0.00005   0.00015   0.00025   0.00029   0.00032   0.00025   0.00017  -0.00003  -0.00026  -0.00061  -0.00097  -0.00145  -0.00191  -0.00245  -0.00295  -0.00347  -0.00392  -0.00435  -0.00464  -0.00486  -0.00492  -0.00488  -0.00468  -0.00435  -0.00389
   -0.00332  -0.00264  -0.00190  -0.00111  -0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00006   0.00006   0.00027   0.00058   0.00080   0.00112   0.00133   0.00162   0.00179   0.00205   0.00214
    0.00232   0.00229   0.00233   0.00216   0.00221   0.00216   0.00274   0.00288   0.00291   0.00277   0.00259   0.00229   0.00197   0.00155   0.00109   0.00058   0.00004  -0.00054  -0.00088  -0.00143  -0.00023  -0.00023  -0.00052  -0.00077  -0.00111  -0.00136
   -0.00171  -0.00196  -0.00233  -0.00260  -0.00300  -0.00331  -0.00376  -0.00413  -0.00464  -0.00491  -0.00517  -0.00477  -0.00466  -0.00459  -0.00453  -0.00444  -0.00429  -0.00412  -0.00388  -0.00364  -0.00332  -0.00304  -0.00272  -0.00220  -0.00181   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  -0.00027  -0.00027  -0.00067  -0.00102  -0.00140  -0.00168  -0.00196  -0.00213  -0.00230  -0.00235  -0.00239  -0.00233
   -0.00231  -0.00222  -0.00218  -0.00196  -0.00169  -0.00084  -0.00030   0.00006   0.00033   0.00050   0.00060   0.00057   0.00049   0.00027   0.00001  -0.00039  -0.00081  -0.00108  -0.00147  -0.00086  -0.00086  -0.00252  -0.00412  -0.00570  -0.00720  -0.00863
   -0.00994  -0.01115  -0.01219  -0.01311  -0.01385  -0.01448  -0.01494  -0.01532  -0.01539  -0.01533  -0.01453  -0.01389  -0.01322  -0.01249  -0.01167  -0.01076  -0.00979  -0.00874  -0.00767  -0.00653  -0.00542  -0.00432  -0.00298  -0.00191  -0.00003  -0.00003
    0.00000   0.00004   0.00008   0.00014   0.00020   0.00028   0.00038   0.00051   0.00064   0.00079   0.00089   0.00098   0.00099   0.00112   0.00124   0.00191   0.00226   0.00244   0.00254   0.00253   0.00248   0.00230   0.00210   0.00175   0.00137   0.00084
    0.00022  -0.00025  -0.00103   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00016   0.00016   0.00049   0.00082   0.00111   0.00140   0.00164   0.00186
