    1 4.294098
    2 4.298847
    3 4.308712
    4 4.320968
    5 4.335133
    6 4.350498
    7 4.366579
    8 4.383636
    9 4.401273
   10 4.419661
   11 4.438469
   12 4.457761
   13 4.477278
   14 4.496873
   15 4.518419
   16 4.543625
   17 4.570681
   18 4.597509
   19 4.624008
   20 4.649844
   21 4.675055
   22 4.699308
   23 4.722719
   24 4.744946
   25 4.766163
   26 4.785977
   27 4.804149
   28 4.823211
   29 4.843186
   30 4.862956
   31 4.873204
