    1 4.312483
    2 4.312246
    3 4.311067
    4 4.309412
    5 4.306954
    6 4.304107
    7 4.300593
    8 4.296808
    9 4.292527
   10 4.288091
   11 4.283339
   12 4.278537
   13 4.273590
   14 4.268681
   15 4.263780
   16 4.258990
   17 4.254341
   18 4.249860
   19 4.245633
   20 4.241622
   21 4.237955
   22 4.234539
   23 4.231536
   24 4.228806
   25 4.226542
   26 4.224561
   27 4.223084
   28 4.221884
   29 4.221215
   30 4.220850
   31 4.220950
