   799.3423  768.1796  725.3006  681.5422  638.0834  595.4487  553.8950  513.5545  474.4938  436.4962  315.9827  300.5105
   879.3356  844.8696  797.1313  748.0656  698.9624  650.3993  602.6637  555.9077  510.2128  465.3301  322.2349  303.8916
   957.4350  919.7483  867.2726  813.0330  758.4277  704.0861  650.3250  597.3161  545.1556  493.5627  328.4600  307.3200
  1032.9270  992.1330  935.0861  875.8538  815.9384  756.0194  696.4420  637.3968  578.9940  520.9224  334.5700  310.7300
  1105.0888 1061.3330  999.9282  935.9356  870.9570  805.7195  740.5952  675.7930  611.4363  547.1848  340.5623  314.1476
  1173.2244 1126.6808 1061.1739  992.6999  922.9543  852.7087  782.3610  712.1370  642.1725  572.0999  346.3833  317.5442
  1236.6772 1187.5471 1118.2339 1045.6010  971.4307  896.5363  821.3393  746.0811  670.9093  595.4308  351.9809  320.8912
  1294.8361 1243.3461 1170.5594 1094.1307 1015.9212  936.7823  857.1571  777.3013  697.3732  616.9563  357.3056  324.1609
  1347.1423 1293.5422 1217.6487 1137.8242 1056.0005  973.0628  889.4736  805.5014  721.3141  636.4743  362.3125  327.3282
  1393.0911 1337.6515 1259.0488 1176.2618 1091.2843 1005.0308  917.9807  830.4136  742.5058  653.8017  366.9600  330.3694
  1432.2292 1375.2396 1294.3528 1209.0672 1121.4283 1032.3756  942.4026  851.7984  760.7461  668.7749  371.2112  333.2636
  1464.1696 1405.9350 1323.2125 1235.9174 1146.1368 1054.8301  962.5021  869.4494  775.8608  681.2530  375.0340  335.9923
  1488.5964 1429.4315 1345.3366 1256.5385 1165.1551 1072.1604  978.0677  883.1792  787.6878  691.1006  378.3814  338.5198
  1505.2957 1445.5194 1360.5208 1270.7310 1178.2885 1084.1773  988.9163  892.8116  796.0590  698.1595  381.1302  340.7284
  1514.1353 1454.0786 1368.6621 1278.4103 1185.4708 1090.8320  995.0155  898.3291  800.9700  702.4362  383.3182  342.6567
  1514.9609 1454.9635 1369.6278 1279.4576 1186.5980 1092.0365  996.2941  899.6783  802.3861  703.9159  384.9966  344.3656
  1507.7208 1448.1245 1363.3716 1273.8302 1181.6316 1087.7565  992.7221  896.8335  800.2860  702.5816  386.1622  345.8536
  1492.4674 1433.6081 1349.9331 1261.5619 1170.6001 1078.0159  984.3194  889.8110  794.6824  698.4425  386.8124  347.1166
  1469.3744 1411.5660 1329.4364 1242.7518 1153.5812 1062.8750  971.1324  878.6462  785.6023  691.5185  386.9461  348.1510
  1438.7764 1382.3151 1302.1657 1217.6426 1130.7703 1042.4780  953.2532  863.3810  773.0416  681.7666  386.4108  348.7991
  1401.0520 1346.2399 1268.5121 1186.6294 1102.5606 1017.2086  931.0459  844.3478  757.2875  669.4129  385.2049  349.0169
  1356.5730 1303.7011 1228.8218 1150.0444 1069.2723  987.3769  904.8131  821.8445  738.6356  654.7531  383.6299  349.1089
  1305.7868 1255.1284 1183.4989 1108.2641 1031.2528  953.3005  874.8419  796.1271  717.3107  637.9809  381.7799  349.1562
  1249.1805 1200.9864 1132.9750 1061.6843  988.8599  915.2976  841.4094  767.4305  693.5044  619.2431  379.6551  349.1418
  1187.3196 1141.8175 1077.7582 1010.7752  942.5231  873.7543  804.8557  736.0461  667.4568  598.7253  377.2602  349.0467
  1120.7981 1078.1887 1018.3754  956.0198  892.6786  829.0566  765.5139  702.2507  639.3844  576.5793  374.5285  348.7729
  1050.2756 1010.7302  955.4126  897.9539  839.8056  781.6214  723.7311  666.3143  609.4724  552.8977  371.2442  348.0624
   976.4309  940.0851  889.4586  837.1052  784.3671  731.8458  679.8416  628.5160  577.9576  527.8912  367.5672  347.0884
   899.9987  866.9515  821.1595  774.0682  726.9087  680.2302  634.3042  589.2737  545.2142  501.8834  363.6380  345.9568
   821.8676  792.1841  751.3240  709.6031  668.1399  627.4305  587.7168  549.1225  511.7093  475.2680  359.6070  344.7863
