     0.0000    0.0000  762.4651  816.8968  870.0341  921.4007  970.5114 1016.8948 1060.1063 1099.7318 1135.3928 1166.7477 1193.4900 1215.3606 1232.1510 1243.7002 1249.9018 1250.7134 1246.1356 1236.1849 1220.9714 1200.6542 1175.4452 1145.5974 1111.4166 1073.2421 1031.4586  986.4746  938.7416  888.7334  836.9629  784.1633
     0.0000    0.0000  762.4652  816.8970  870.0343  921.4009  970.5117 1016.8951 1060.1066 1099.7321 1135.3931 1166.7479 1193.4903 1215.3607 1232.1511 1243.7003 1249.9019 1250.7135 1246.1357 1236.1849 1220.9709 1200.6535 1175.4444 1145.5967 1111.4159 1073.2412 1031.4576  986.4734  938.7403  888.7322  836.9618  784.1630
     0.0000    0.0000  762.4653  816.8971  870.0345  921.4010  970.5118 1016.8952 1060.1067 1099.7323 1135.3933 1166.7481 1193.4905 1215.3610 1232.1515 1243.7007 1249.9023 1250.7141 1246.1361 1236.1854 1220.9716 1200.6542 1175.4450 1145.5971 1111.4165 1073.2423 1031.4589  986.4748  938.7417  888.7334  836.9628  784.1633
     0.0000    0.0000  762.4653  816.8971  870.0344  921.4010  970.5118 1016.8952 1060.1067 1099.7322 1135.3932 1166.7481 1193.4905 1215.3611 1232.1516 1243.7008 1249.9025 1250.7143 1246.1366 1236.1859 1220.9724 1200.6552 1175.4460 1145.5984 1111.4179 1073.2433 1031.4597  986.4756  938.7424  888.7341  836.9636  784.1641
     0.0000    0.0000  762.4653  816.8971  870.0344  921.4010  970.5117 1016.8951 1060.1066 1099.7321 1135.3931 1166.7479 1193.4902 1215.3607 1232.1511 1243.7002 1249.9018 1250.7135 1246.1356 1236.1851 1220.9715 1200.6545 1175.4456 1145.5979 1111.4171 1073.2426 1031.4591  986.4749  938.7418  888.7335  836.9628  784.1625
     0.0000    0.0000  762.4651  816.8968  870.0342  921.4007  970.5115 1016.8949 1060.1064 1099.7319 1135.3929 1166.7477 1193.4900 1215.3604 1232.1508 1243.6999 1249.9013 1250.7128 1246.1349 1236.1841 1220.9704 1200.6531 1175.4439 1145.5960 1111.4152 1073.2407 1031.4572  986.4732  938.7401  888.7318  836.9612  784.1610
     0.0000    0.0000  762.4650  816.8968  870.0341  921.4006  970.5114 1016.8948 1060.1063 1099.7318 1135.3928 1166.7476 1193.4901 1215.3606 1232.1511 1243.7002 1249.9019 1250.7136 1246.1359 1236.1855 1220.9721 1200.6551 1175.4460 1145.5982 1111.4175 1073.2430 1031.4595  986.4754  938.7422  888.7340  836.9636  784.1635
     0.0000    0.0000  770.7601  830.9429  889.6963  946.4906 1000.7873 1052.0643 1099.8293 1143.6239 1183.0289 1217.6662 1247.1968 1271.3334 1289.8445 1302.5509 1309.3398 1310.1694 1305.0164 1293.9109 1276.9794 1254.3978 1226.4016 1193.2734 1155.3542 1113.0208 1066.6999 1016.8417  963.9463  908.5377  851.1821  792.6366
     0.0000    0.0000  770.7607  830.9435  889.6970  946.4915 1000.7883 1052.0656 1099.8308 1143.6257 1183.0312 1217.6690 1247.2001 1271.3373 1289.8489 1302.5557 1309.3451 1310.1755 1305.0232 1293.9188 1276.9880 1254.4071 1226.4118 1193.2842 1155.3653 1113.0319 1066.7108 1016.8525  963.9569  908.5484  851.1933  792.6486
     0.0000    0.0000  770.7610  830.9439  889.6974  946.4919 1000.7888 1052.0660 1099.8313 1143.6263 1183.0318 1217.6697 1247.2008 1271.3381 1289.8497 1302.5566 1309.3460 1310.1764 1305.0243 1293.9199 1276.9892 1254.4083 1226.4128 1193.2850 1155.3661 1113.0327 1066.7115 1016.8531  963.9574  908.5490  851.1939  792.6490
     0.0000    0.0000  770.7609  830.9437  889.6972  946.4917 1000.7886 1052.0659 1099.8312 1143.6263 1183.0319 1217.6699 1247.2012 1271.3386 1289.8504 1302.5574 1309.3471 1310.1778 1305.0257 1293.9217 1276.9912 1254.4105 1226.4149 1193.2870 1155.3678 1113.0346 1066.7137 1016.8552  963.9596  908.5513  851.1965  792.6524
     0.0000    0.0000  770.7610  830.9439  889.6974  946.4919 1000.7888 1052.0661 1099.8314 1143.6264 1183.0319 1217.6698 1247.2008 1271.3380 1289.8495 1302.5563 1309.3456 1310.1758 1305.0236 1293.9188 1276.9878 1254.4066 1226.4107 1193.2830 1155.3642 1113.0310 1066.7100 1016.8517  963.9561  908.5477  851.1926  792.6483
