  5235.6499 5245.1128
    -0.6025    1.4610 5235.7480 5235.8867 5236.0664 5236.2759 5236.5176 5236.7827 5237.0737 5237.3833 5237.7124 5238.0547 5238.4116 5238.7759 5239.1509 5239.5278 5239.9097 5240.2886 5240.6680 5241.0386 5241.4043 5241.7563 5242.0981 5242.4219 5242.7300 5243.0137 5243.2769 5243.5103 5243.7168 5243.8877 5244.0234 5244.1123
    -0.3615    1.4610 5235.7480 5235.8862 5236.0649 5236.2729 5236.5137 5236.7769 5237.0669 5237.3755 5237.7036 5238.0444 5238.4009 5238.7642 5239.1382 5239.5142 5239.8950 5240.2734 5240.6509 5241.0215 5241.3857 5241.7378 5242.0796 5242.4028 5242.7109 5242.9946 5243.2588 5243.4932 5243.7007 5243.8740 5244.0117 5244.1040
    -0.1205    1.4610 5235.7476 5235.8857 5236.0635 5236.2720 5236.5127 5236.7764 5237.0669 5237.3750 5237.7041 5238.0454 5238.4028 5238.7671 5239.1421 5239.5195 5239.9023 5240.2822 5240.6616 5241.0332 5241.3994 5241.7524 5242.0952 5242.4185 5242.7271 5243.0112 5243.2744 5243.5088 5243.7148 5243.8862 5244.0229 5244.1138
     0.1205    1.4610 5235.7476 5235.8857 5236.0640 5236.2720 5236.5127 5236.7764 5237.0674 5237.3760 5237.7051 5238.0474 5238.4053 5238.7700 5239.1455 5239.5234 5239.9067 5240.2861 5240.6660 5241.0371 5241.4043 5241.7568 5242.0996 5242.4238 5242.7324 5243.0171 5243.2808 5243.5151 5243.7222 5243.8940 5244.0308 5244.1216
     0.3615    1.4610 5235.7476 5235.8862 5236.0649 5236.2734 5236.5142 5236.7793 5237.0703 5237.3799 5237.7100 5238.0522 5238.4102 5238.7754 5239.1514 5239.5293 5239.9121 5240.2920 5240.6724 5241.0439 5241.4102 5241.7642 5242.1064 5242.4302 5242.7388 5243.0229 5243.2866 5243.5200 5243.7271 5243.8979 5244.0337 5244.1235
     0.6025    1.4610 5235.7476 5235.8857 5236.0635 5236.2715 5236.5117 5236.7749 5237.0645 5237.3716 5237.7002 5238.0410 5238.3975 5238.7607 5239.1353 5239.5112 5239.8931 5240.2715 5240.6504 5241.0210 5241.3867 5241.7393 5242.0820 5242.4058 5242.7148 5243.0000 5243.2646 5243.5000 5243.7085 5243.8813 5244.0195 5244.1123
    -0.9640    1.2523 5235.7476 5235.8862 5236.0654 5236.2739 5236.5156 5236.7808 5237.0718 5237.3813 5237.7114 5238.0542 5238.4121 5238.7773 5239.1533 5239.5303 5239.9131 5240.2930 5240.6724 5241.0439 5241.4102 5241.7627 5242.1050 5242.4287 5242.7368 5243.0210 5243.2842 5243.5181 5243.7246 5243.8950 5244.0308 5244.1206
    -0.7230    1.2523 5235.7554 5235.9033 5236.0942 5236.3179 5236.5757 5236.8594 5237.1699 5237.4995 5237.8516 5238.2163 5238.5972 5238.9858 5239.3848 5239.7856 5240.1919 5240.5942 5240.9961 5241.3896 5241.7764 5242.1489 5242.5103 5242.8525 5243.1768 5243.4766 5243.7539 5244.0000 5244.2173 5244.3965 5244.5391 5244.6328
    -0.4820    1.2523 5235.7554 5235.9038 5236.0952 5236.3198 5236.5781 5236.8618 5237.1733 5237.5039 5237.8574 5238.2236 5238.6060 5238.9966 5239.3979 5239.8018 5240.2100 5240.6152 5241.0205 5241.4160 5241.8052 5242.1802 5242.5435 5242.8862 5243.2109 5243.5103 5243.7866 5244.0312 5244.2471 5244.4238 5244.5635 5244.6538
    -0.2410    1.2523 5235.7554 5235.9038 5236.0957 5236.3198 5236.5791 5236.8638 5237.1758 5237.5068 5237.8594 5238.2261 5238.6084 5238.9976 5239.3979 5239.7998 5240.2070 5240.6104 5241.0132 5241.4077 5241.7949 5242.1685 5242.5303 5242.8721 5243.1963 5243.4956 5243.7725 5244.0176 5244.2334 5244.4111 5244.5513 5244.6426
     0.0000    1.2523 5235.7554 5235.9043 5236.0967 5236.3218 5236.5811 5236.8652 5237.1772 5237.5088 5237.8623 5238.2285 5238.6104 5239.0010 5239.4014 5239.8042 5240.2119 5240.6157 5241.0195 5241.4146 5241.8032 5242.1772 5242.5391 5242.8818 5243.2070 5243.5059 5243.7827 5244.0273 5244.2427 5244.4199 5244.5601 5244.6509
     0.2410    1.2523 5235.7554 5235.9043 5236.0962 5236.3203 5236.5791 5236.8628 5237.1743 5237.5044 5237.8564 5238.2217 5238.6025 5238.9912 5239.3906 5239.7920 5240.1982 5240.6011 5241.0044 5241.3979 5241.7861 5242.1597 5242.5220 5242.8643 5243.1890 5243.4893 5243.7656 5244.0103 5244.2266 5244.4043 5244.5449 5244.6357
     0.4820    1.2523 5235.7549 5235.9023 5236.0933 5236.3164 5236.5742 5236.8560 5237.1670 5237.4961 5237.8481 5238.2129 5238.5947 5238.9834 5239.3838 5239.7856 5240.1938 5240.5977 5241.0020 5241.3965 5241.7856 5242.1606 5242.5239 5242.8672 5243.1929 5243.4937 5243.7715 5244.0186 5244.2358 5244.4155 5244.5576 5244.6509
     0.7230    1.2523 5235.7549 5235.9033 5236.0938 5236.3174 5236.5747 5236.8579 5237.1685 5237.4985 5237.8496 5238.2153 5238.5957 5238.9844 5239.3838 5239.7856 5240.1924 5240.5962 5240.9995 5241.3931 5241.7817 5242.1558 5242.5181 5242.8604 5243.1860 5243.4854 5243.7622 5244.0073 5244.2227 5244.3994 5244.5391 5244.6289
