    -0.6025    1.4610  751.9738  751.9532  751.9308  751.9017  751.8717  751.8358  751.7997  751.7581  751.7169  751.6709  751.6259  751.5766  751.5289  751.4776  751.4285  751.3765  751.3272  751.2756  751.2274  751.1776  751.1318  751.0849  751.0428  751.0003  750.9631
   750.9262  750.8955  750.8657  750.8430  750.8227   -0.3615    1.4610  751.9738  751.9531  751.9307  751.9017  751.8717  751.8358  751.7996  751.7580  751.7168  751.6707  751.6256  751.5764  751.5286  751.4772  751.4281  751.3760  751.3268  751.2752  751.2271  751.1773
   751.1316  751.0849  751.0428  751.0006  750.9635  750.9267  750.8960  750.8664  750.8438  750.8235   -0.1205    1.4610  751.9734  751.9519  751.9288  751.8990  751.8684  751.8319  751.7951  751.7531  751.7115  751.6651  751.6198  751.5704  751.5226  751.4713  751.4222
   751.3703  751.3212  751.2699  751.2220  751.1726  751.1272  751.0808  751.0391  750.9971  750.9604  750.9241  750.8938  750.8645  750.8423  750.8223    0.1205    1.4610  751.9736  751.9525  751.9297  751.9002  751.8700  751.8336  751.7971  751.7553  751.7138  751.6676
   751.6223  751.5728  751.5250  751.4737  751.4246  751.3726  751.3233  751.2719  751.2239  751.1743  751.1287  751.0822  751.0402  750.9980  750.9610  750.9244  750.8938  750.8643  750.8417  750.8215    0.3615    1.4610  751.9736  751.9525  751.9297  751.9002  751.8698
   751.8335  751.7969  751.7549  751.7134  751.6671  751.6218  751.5723  751.5245  751.4731  751.4239  751.3719  751.3227  751.2712  751.2231  751.1735  751.1280  751.0814  751.0396  750.9973  750.9604  750.9239  750.8934  750.8639  750.8414  750.8213    0.6025    1.4610
   751.9734  751.9520  751.9288  751.8990  751.8683  751.8317  751.7949  751.7527  751.7109  751.6645  751.6190  751.5695  751.5215  751.4702  751.4210  751.3691  751.3200  751.2687  751.2208  751.1715  751.1261  751.0799  751.0384  750.9965  750.9599  750.9237  750.8934
   750.8643  750.8422  750.8223   -0.9640    1.2523  751.9736  751.9524  751.9296  751.9000  751.8696  751.8332  751.7966  751.7545  751.7130  751.6666  751.6213  751.5717  751.5238  751.4724  751.4232  751.3711  751.3220  751.2705  751.2225  751.1729  751.1274  751.0809
   751.0391  750.9969  750.9601  750.9237  750.8933  750.8639  750.8416  750.8217   -0.7230    1.2523  751.9726  751.9501  751.9256  751.8942  751.8617  751.8230  751.7840  751.7395  751.6955  751.6464  751.5983  751.5461  751.4955  751.4413  751.3895  751.3348  751.2831
   751.2291  751.1787  751.1268  751.0791  751.0306  750.9869  750.9430  750.9047  750.8670  750.8354  750.8053  750.7822  750.7619   -0.4820    1.2523  751.9726  751.9504  751.9260  751.8948  751.8625  751.8239  751.7849  751.7405  751.6963  751.6473  751.5991  751.5468
   751.4959  751.4416  751.3895  751.3345  751.2824  751.2282  751.1774  751.1253  751.0773  751.0286  750.9847  750.9407  750.9023  750.8645  750.8329  750.8028  750.7798  750.7596   -0.2410    1.2523  751.9727  751.9506  751.9265  751.8953  751.8630  751.8245  751.7856
   751.7412  751.6971  751.6481  751.6000  751.5478  751.4971  751.4428  751.3908  751.3360  751.2841  751.2300  751.1794  751.1273  751.0794  751.0306  750.9868  750.9427  750.9041  750.8662  750.8345  750.8043  750.7813  750.7610    0.0000    1.2523  751.9728  751.9509
   751.9270  751.8960  751.8638  751.8255  751.7868  751.7426  751.6984  751.6496  751.6015  751.5492  751.4984  751.4441  751.3920  751.3370  751.2848  751.2305  751.1797  751.1274  751.0793  751.0304  750.9863  750.9422  750.9035  750.8655  750.8338  750.8034  750.7803
   750.7600    0.2410    1.2523  751.9726  751.9503  751.9259  751.8945  751.8621  751.8237  751.7849  751.7406  751.6967  751.6479  751.6002  751.5482  751.4979  751.4439  751.3923  751.3378  751.2861  751.2323  751.1819  751.1299  751.0821  751.0334  750.9895  750.9453
   750.9067  750.8687  750.8366  750.8061  750.7827  750.7619    0.4820    1.2523  751.9723  751.9495  751.9247  751.8929  751.8600  751.8211  751.7819  751.7373  751.6930  751.6438  751.5956  751.5434  751.4927  751.4386  751.3866  751.3319  751.2801  751.2262  751.1758
