  5235.6499 5243.9658
    -0.6025    1.4610 5235.7354 5235.8545 5236.0093 5236.1909 5236.4014 5236.6323 5236.8872 5237.1577 5237.4473 5237.7476 5238.0620 5238.3838 5238.7148 5239.0474 5239.3857 5239.7202 5240.0557 5240.3833 5240.7061 5241.0176 5241.3198 5241.6045 5241.8760 5242.1255 5242.3569 5242.5615 5242.7427 5242.8916 5243.0107 5243.0884
    -0.3615    1.4610 5235.7354 5235.8545 5236.0093 5236.1914 5236.4014 5236.6323 5236.8867 5237.1567 5237.4453 5237.7451 5238.0586 5238.3789 5238.7090 5239.0405 5239.3770 5239.7114 5240.0459 5240.3730 5240.6963 5241.0083 5241.3105 5241.5967 5241.8691 5242.1211 5242.3545 5242.5615 5242.7451 5242.8965 5243.0181 5243.0986
    -0.1205    1.4610 5235.7354 5235.8555 5236.0103 5236.1919 5236.4023 5236.6328 5236.8872 5237.1567 5237.4458 5237.7456 5238.0591 5238.3794 5238.7095 5239.0415 5239.3784 5239.7124 5240.0464 5240.3740 5240.6963 5241.0078 5241.3091 5241.5947 5241.8667 5242.1172 5242.3491 5242.5552 5242.7378 5242.8882 5243.0088 5243.0879
     0.1205    1.4610 5235.7354 5235.8555 5236.0112 5236.1929 5236.4043 5236.6362 5236.8916 5237.1631 5237.4526 5237.7534 5238.0684 5238.3896 5238.7207 5239.0532 5239.3906 5239.7251 5240.0601 5240.3872 5240.7100 5241.0210 5241.3228 5241.6074 5241.8779 5242.1279 5242.3584 5242.5630 5242.7437 5242.8921 5243.0107 5243.0894
     0.3615    1.4610 5235.7354 5235.8550 5236.0107 5236.1924 5236.4028 5236.6348 5236.8901 5237.1606 5237.4502 5237.7505 5238.0645 5238.3853 5238.7158 5239.0464 5239.3828 5239.7158 5240.0488 5240.3745 5240.6948 5241.0034 5241.3027 5241.5859 5241.8550 5242.1025 5242.3330 5242.5371 5242.7178 5242.8672 5242.9868 5243.0654
     0.6025    1.4610 5235.7354 5235.8555 5236.0122 5236.1943 5236.4058 5236.6372 5236.8921 5237.1626 5237.4517 5237.7515 5238.0659 5238.3857 5238.7153 5239.0464 5239.3828 5239.7163 5240.0503 5240.3760 5240.6982 5241.0088 5241.3096 5241.5942 5241.8652 5242.1157 5242.3472 5242.5527 5242.7349 5242.8848 5243.0049 5243.0845
    -0.9640    1.2523 5235.7354 5235.8545 5236.0088 5236.1904 5236.4004 5236.6304 5236.8848 5237.1543 5237.4419 5237.7422 5238.0552 5238.3755 5238.7051 5239.0366 5239.3730 5239.7065 5240.0410 5240.3677 5240.6899 5241.0000 5241.3018 5241.5864 5241.8574 5242.1069 5242.3394 5242.5449 5242.7271 5242.8779 5242.9980 5243.0791
    -0.7230    1.2523 5235.7417 5235.8696 5236.0366 5236.2314 5236.4565 5236.7046 5236.9761 5237.2651 5237.5737 5237.8931 5238.2275 5238.5684 5238.9189 5239.2705 5239.6270 5239.9800 5240.3335 5240.6782 5241.0181 5241.3457 5241.6636 5241.9634 5242.2490 5242.5122 5242.7563 5242.9717 5243.1631 5243.3198 5243.4448 5243.5269
    -0.4820    1.2523 5235.7412 5235.8691 5236.0356 5236.2310 5236.4565 5236.7036 5236.9761 5237.2656 5237.5747 5237.8960 5238.2310 5238.5732 5238.9253 5239.2783 5239.6372 5239.9927 5240.3477 5240.6948 5241.0366 5241.3662 5241.6860 5241.9878 5242.2744 5242.5386 5242.7832 5243.0000 5243.1909 5243.3491 5243.4746 5243.5562
    -0.2410    1.2523 5235.7422 5235.8716 5236.0396 5236.2354 5236.4619 5236.7104 5236.9834 5237.2739 5237.5830 5237.9038 5238.2397 5238.5825 5238.9341 5239.2886 5239.6475 5240.0024 5240.3579 5240.7051 5241.0464 5241.3750 5241.6934 5241.9937 5242.2783 5242.5410 5242.7832 5242.9971 5243.1860 5243.3403 5243.4624 5243.5420
