  1000.0187  996.4631  992.0827  988.1215  984.6821  981.7763  979.3801  977.4548  975.9557  974.8293  971.7629  971.5207  999.7637  996.1575  991.7031  987.6617  984.1377  981.1439  978.6569  976.6384  975.0439  973.8196  970.4340  970.1454  999.4208  995.7695  991.2494  987.1374  983.5393  980.4687  977.9027  975.8034
   974.1265  972.8178  969.1577  968.8291  999.1314  995.4405  990.8627  986.6885  983.0251  979.8869  977.2514  975.0808  973.3313  971.9483  968.0461  967.6823  998.8585  995.1318  990.5023  986.2723  982.5504  979.3517  976.6539  974.4196  972.6052  971.1557  967.0371  966.6419  998.6391  994.8810  990.2056  985.9262
   982.1524  978.8998  976.1467  973.8557  971.9834  970.4747  966.1632  965.7400  998.4191  994.6325  989.9159  985.5920  981.7716  978.4708  975.6681  973.3264  971.4024  969.8408  965.3572  964.9090  998.2408  994.4293  989.6766  985.3138  981.4526  978.1094  975.2631  972.8769  970.9075  969.2994  964.6643  964.1941
   998.0757  994.2425  989.4581  985.0611  981.1641  977.7839  974.8996  972.4744  970.4652  968.8165  964.0493  963.5599  997.9542  994.1026  989.2916  984.8658  980.9386  977.5270  974.6104  972.1522  970.1094  968.4261  963.5464  963.0408  997.8435  993.9765  989.1431  984.6932  980.7407  977.3029  974.3593  971.8735
   969.8025  968.0904  963.1170  962.5976  997.7778  993.8989  989.0480  984.5793  980.6070  977.1486  974.1838  971.6762  969.5829  967.8481  962.8004  962.2702  997.7192  993.8312  988.9671  984.4841  980.4967  977.0228  974.0420  971.5179  969.4080  967.6560  962.5524  962.0142  997.6920  993.7982  988.9257  984.4335
   980.4365  976.9525  973.9613  971.4266  969.3057  967.5425  962.4025  961.8590  997.6799  993.7833  988.9066  984.4099  980.4081  976.9191  973.9228  971.3828  969.2566  967.4878  962.3298  961.7836  997.7075  993.8114  988.9354  984.4394  980.4382  976.9499  973.9541  971.4146  969.2888  967.5206  962.3639  961.8179
   997.7488  993.8562  988.9852  984.4945  980.4989  977.0162  974.0261  971.4926  969.3728  967.6106  962.4737  961.9305  997.8308  993.9450  989.0839  984.6038  980.6191  977.1476  974.1691  971.6472  969.5392  967.7891  962.6913  962.1538  997.9253  994.0493  989.2023  984.7373  980.7684  977.3133  974.3514  971.8466
   969.7559  968.0234  962.9830  962.4538  998.0614  994.1986  989.3706  984.9260  980.9783  977.5450  974.6055  972.1235  970.0559  968.3471  963.3835  962.8654  998.2028  994.3560  989.5512  985.1313  981.2097  977.8032  974.8913  972.4373  970.3984  968.7188  963.8502  963.3460  998.3784  994.5510  989.7740  985.3842
   981.4938  978.1197  975.2410  972.8209  970.8164  969.1720  964.4179  963.9302  998.5713  994.7662  990.0215  985.6664  981.8123  978.4757  975.6354  973.2547  971.2902  969.6867  965.0657  964.5973  998.8014  995.0219  990.3145  985.9993  982.1870  978.8936  976.0976  973.7620  971.8435  970.2870  965.8189  965.3726
   999.0489  995.2982  990.6325  986.3622  982.5970  979.3521  976.6059  974.3212  972.4546  970.9510  966.6553  966.2341  999.3362  995.6180  990.9993  986.7796  983.0671  979.8769  977.1867  974.9593  973.1509  971.7069  967.6049  967.2117  999.6435  995.9613  991.3949  987.2312  983.5776  980.4481  977.8203  975.6566
   973.9131  972.5355  968.6494  968.2876  999.9976  996.3560  991.8481  987.7475  984.1598  981.0984  978.5405  976.4483  974.7775  973.4743  969.8302  969.5035 1000.3833  996.7871  992.3452  988.3155  984.8021  981.8175  979.3385  977.3268  975.7382  974.5189  971.1481  970.8611 1000.8324  997.2893  992.9243  988.9772
   985.5503  982.6552  980.2682  978.3505  976.8576  975.7362  972.6841  972.4433
