    -0.6025    1.4610  751.9741  751.9533  751.9315  751.9035  751.8753  751.8415  751.8082  751.7699  751.7325  751.6907  751.6503  751.6061  751.5636  751.5178  751.4744  751.4281  751.3847  751.3390  751.2967  751.2526  751.2124  751.1710  751.1341  751.0967  751.0642
   751.0318  751.0051  750.9790  750.9593  750.9415   -0.3615    1.4610  751.9742  751.9537  751.9320  751.9041  751.8759  751.8421  751.8086  751.7700  751.7322  751.6901  751.6493  751.6046  751.5618  751.5157  751.4719  751.4254  751.3818  751.3360  751.2935  751.2495
   751.2093  751.1680  751.1312  751.0938  751.0616  751.0292  751.0027  750.9768  750.9574  750.9400   -0.1205    1.4610  751.9742  751.9537  751.9322  751.9045  751.8764  751.8429  751.8096  751.7714  751.7340  751.6922  751.6517  751.6075  751.5650  751.5192  751.4756
   751.4294  751.3860  751.3403  751.2980  751.2539  751.2137  751.1724  751.1354  751.0977  751.0652  751.0326  751.0056  750.9793  750.9595  750.9415    0.1205    1.4610  751.9742  751.9537  751.9322  751.9044  751.8764  751.8429  751.8096  751.7716  751.7342  751.6926
   751.6523  751.6081  751.5658  751.5202  751.4769  751.4307  751.3874  751.3418  751.2996  751.2555  751.2153  751.1739  751.1368  751.0991  751.0664  751.0337  751.0066  750.9801  750.9600  750.9416    0.3615    1.4610  751.9742  751.9535  751.9318  751.9039  751.8757
   751.8421  751.8088  751.7706  751.7332  751.6916  751.6513  751.6073  751.5650  751.5194  751.4762  751.4302  751.3871  751.3417  751.2996  751.2558  751.2158  751.1747  751.1379  751.1005  751.0680  751.0355  751.0086  750.9824  750.9624  750.9442    0.6025    1.4610
   751.9744  751.9545  751.9332  751.9059  751.8781  751.8448  751.8118  751.7738  751.7365  751.6949  751.6546  751.6104  751.5679  751.5223  751.4789  751.4326  751.3893  751.3436  751.3013  751.2571  751.2169  751.1755  751.1383  751.1006  751.0679  751.0349  751.0076
   750.9810  750.9608  750.9421   -0.9640    1.2523  751.9742  751.9535  751.9318  751.9040  751.8758  751.8421  751.8086  751.7703  751.7327  751.6908  751.6502  751.6058  751.5631  751.5172  751.4737  751.4274  751.3839  751.3382  751.2959  751.2519  751.2119  751.1707
   751.1340  751.0967  751.0644  751.0321  751.0055  750.9795  750.9600  750.9424   -0.7230    1.2523  751.9732  751.9510  751.9276  751.8977  751.8674  751.8314  751.7956  751.7548  751.7147  751.6704  751.6273  751.5805  751.5355  751.4872  751.4414  751.3929  751.3473
   751.2996  751.2553  751.2094  751.1676  751.1247  751.0864  751.0478  751.0143  750.9811  750.9537  750.9273  750.9076  750.8901   -0.4820    1.2523  751.9732  751.9510  751.9275  751.8975  751.8669  751.8309  751.7948  751.7537  751.7134  751.6687  751.6253  751.5780
   751.5326  751.4840  751.4378  751.3889  751.3431  751.2950  751.2505  751.2046  751.1626  751.1197  751.0816  751.0429  751.0096  750.9766  750.9494  750.9232  750.9037  750.8864   -0.2410    1.2523  751.9737  751.9526  751.9301  751.9012  751.8717  751.8366  751.8015
   751.7614  751.7220  751.6780  751.6354  751.5887  751.5437  751.4955  751.4495  751.4008  751.3548  751.3066  751.2618  751.2155  751.1730  751.1296  751.0907  751.0513  751.0172  750.9832  750.9551  750.9278  750.9073  750.8889    0.0000    1.2523  751.9735  751.9520
   751.9292  751.8999  751.8702  751.8348  751.7995  751.7592  751.7197  751.6757  751.6330  751.5864  751.5416  751.4935  751.4478  751.3992  751.3534  751.3055  751.2610  751.2147  751.1725  751.1291  751.0903  751.0510  751.0167  750.9826  750.9543  750.9269  750.9062
   750.8875    0.2410    1.2523  751.9737  751.9527  751.9303  751.9014  751.8719  751.8368  751.8017  751.7615  751.7219  751.6778  751.6350  751.5883  751.5432  751.4949  751.4489  751.4001  751.3542  751.3061  751.2614  751.2151  751.1727  751.1293  751.0903  751.0509
   751.0165  750.9824  750.9541  750.9266  750.9059  750.8872    0.4820    1.2523  751.9734  751.9516  751.9286  751.8991  751.8691  751.8335  751.7980  751.7574  751.7176  751.6734  751.6304  751.5835  751.5385  751.4902  751.4443  751.3956  751.3498  751.3019  751.2574
   751.2113  751.1692  751.1260  751.0874  751.0484  751.0144  750.9808  750.9529  750.9258  750.9056  750.8873    0.7230    1.2523  751.9735  751.9520  751.9291  751.8998  751.8702  751.8348  751.7995  751.7593  751.7198  751.6757  751.6331  751.5865  751.5416  751.4935
   751.4478  751.3992  751.3534  751.3055  751.2610  751.2149  751.1726  751.1294  751.0907  751.0515  751.0175  750.9836  750.9556  750.9285  750.9081  750.8897    0.9640    1.2523  751.9739  751.9528  751.9305  751.9021  751.8733  751.8390  751.8051  751.7661  751.7280
   751.6857  751.6448  751.6000  751.5572  751.5112  751.4675  751.4213  751.3781  751.3327  751.2907  751.2472  751.2076  751.1670  751.1308  751.0941  751.0623  751.0307  751.0046  750.9793  750.9604  750.9432   -1.0845    1.0436  751.9740  751.9531  751.9310  751.9027
   751.8742  751.8400  751.8063  751.7676  751.7297  751.6876  751.6467  751.6021  751.5593  751.5133  751.4697  751.4234  751.3800  751.3344  751.2923  751.2484  751.2086  751.1676  751.1311  751.0940  751.0621  751.0301  751.0037  750.9782  750.9590  750.9417   -0.8435
     1.0436  751.9734  751.9516  751.9286  751.8991  751.8690  751.8334  751.7978  751.7572  751.7173  751.6730  751.6298  751.5828  751.5376  751.4892  751.4431  751.3942  751.3482  751.3002  751.2557  751.2094  751.1672  751.1240  751.0855  751.0465  751.0128  750.9792
   750.9515  750.9247  750.9048  750.8868   -0.6025    1.0436  751.9728  751.9503  751.9262  751.8955  751.8643  751.8273  751.7903  751.7481  751.7067  751.6607  751.6158  751.5670  751.5199  751.4695  751.4214  751.3705  751.3226  751.2724  751.2258  751.1776  751.1335
   751.0885  751.0482  751.0077  750.9725  750.9378  750.9091  750.8817  750.8611  750.8429   -0.3615    1.0436  751.9728  751.9504  751.9263  751.8956  751.8643  751.8272  751.7901  751.7478  751.7059  751.6597  751.6145  751.5656  751.5182  751.4677  751.4194  751.3684
   751.3204  751.2702  751.2235  751.1752  751.1312  751.0861  751.0457  751.0050  750.9696  750.9345  750.9055  750.8775  750.8565  750.8376   -0.1205    1.0436  751.9727  751.9499  751.9255  751.8944  751.8628  751.8253  751.7878  751.7453  751.7033  751.6570  751.6117
   751.5627  751.5155  751.4649  751.4167  751.3657  751.3177  751.2676  751.2209  751.1727  751.1285  751.0835  751.0431  751.0025  750.9671  750.9323  750.9033  750.8756  750.8548  750.8361    0.1205    1.0436  751.9728  751.9505  751.9265  751.8960  751.8647  751.8277
   751.7907  751.7486  751.7071  751.6610  751.6162  751.5674  751.5203  751.4700  751.4219  751.3711  751.3231  751.2729  751.2263  751.1779  751.1338  751.0885  751.0481  751.0073  750.9717  750.9365  750.9073  750.8792  750.8580  750.8390    0.3615    1.0436  751.9730
   751.9506  751.9267  751.8962  751.8650  751.8280  751.7910  751.7489  751.7074  751.6613  751.6165  751.5677  751.5207  751.4702  751.4221  751.3713  751.3233  751.2732  751.2265  751.1783  751.1340  751.0887  751.0482  751.0073  750.9716  750.9362  750.9069  750.8786
   750.8572  750.8380    0.6025    1.0436  751.9730  751.9506  751.9268  751.8964  751.8653  751.8284  751.7915  751.7495  751.7080  751.6622  751.6174  751.5686  751.5217  751.4714  751.4235  751.3727  751.3249  751.2749  751.2284  751.1803  751.1362  751.0912  751.0510
   751.0102  750.9748  750.9398  750.9105  750.8825  750.8613  750.8425    0.8435    1.0436  751.9736  751.9524  751.9297  751.9006  751.8709  751.8356  751.8003  751.7600  751.7202  751.6761  751.6332  751.5863  751.5412  751.4928  751.4467  751.3978  751.3518  751.3036
   751.2589  751.2125  751.1701  751.1266  751.0878  751.0485  751.0143  750.9805  750.9525  750.9254  750.9051  750.8869    1.0845    1.0436  751.9743  751.9541  751.9327  751.9051  751.8773  751.8440  751.8108  751.7728  751.7355  751.6940  751.6536  751.6094  751.5671
   751.5213  751.4779  751.4316  751.3881  751.3423  751.2999  751.2557  751.2153  751.1737  751.1366  751.0988  751.0660  751.0331  751.0058  750.9792  750.9589  750.9404   -1.2050    0.8348  751.9742  751.9536  751.9320  751.9041  751.8759  751.8422  751.8088  751.7703
   751.7328  751.6908  751.6501  751.6056  751.5629  751.5169  751.4732  751.4268  751.3831  751.3373  751.2948  751.2507  751.2105  751.1693  751.1324  751.0950  751.0627  751.0304  751.0038  750.9779  750.9585  750.9409   -0.9640    0.8348  751.9732  751.9510  751.9277
