    1 4.332440
    2 4.331950
    3 4.330276
    4 4.327526
    5 4.323680
    6 4.318958
    7 4.313426
    8 4.307301
    9 4.300710
   10 4.293833
   11 4.286823
   12 4.279800
   13 4.272918
   14 4.266223
   15 4.259856
   16 4.253795
   17 4.248168
   18 4.242896
   19 4.238104
   20 4.233676
   21 4.229742
   22 4.226160
   23 4.223069
   24 4.220308
   25 4.218022
   26 4.216043
   27 4.214514
   28 4.213266
   29 4.212440
   30 4.211884
   31 4.211735
